ID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
16549.0,25000,15175,16.32%,60 months,debt_consolidation,22.19%,PA,MORTGAGE,7083.33,705-709,8,9133,0.0,4 years
16631.0,8400,8400,9.25%,60 months,car,22.47%,NM,MORTGAGE,4833.33,760-764,6,19187,0.0,3 years
92743.0,24375,24300,15.80%,60 months,debt_consolidation,30.61%,PA,MORTGAGE,4708.33,700-704,18,49136,0.0,10+ years
83058.0,8575,8575,15.80%,36 months,debt_consolidation,34.41%,KY,MORTGAGE,4541.67,675-679,15,5180,1.0,10+ years
87620.0,13800,13800,12.12%,36 months,debt_consolidation,17.11%,CA,RENT,4250.0,695-699,8,11366,0.0,< 1 year
31254.0,17000,17000,11.49%,36 months,debt_consolidation,13.69%,MI,RENT,5083.33,695-699,9,13883,0.0,4 years
58027.0,11000,11000,13.67%,36 months,debt_consolidation,13.44%,LA,MORTGAGE,4666.67,675-679,8,10482,0.0,6 years
12131.0,7800,7800,14.35%,36 months,other,21.89%,CA,RENT,2508.33,680-684,5,25780,0.0,< 1 year
30255.0,3725,3725,10.59%,36 months,credit_card,18.57%,NY,RENT,11666.67,695-699,21,43987,0.0,10+ years
57001.0,11000,11000,17.27%,36 months,other,11.44%,WI,MORTGAGE,5000.0,665-669,7,10070,3.0,10+ years
61049.0,8500,8500,15.31%,36 months,debt_consolidation,7.56%,CO,RENT,3333.33,670-674,5,8844,0.0,< 1 year
58569.0,10000,10000,9.76%,36 months,credit_card,6.83%,MA,RENT,4583.33,705-709,14,13511,0.0,7 years
37224.0,12000,12000,11.71%,60 months,debt_consolidation,23.30%,CT,MORTGAGE,4000.0,725-729,8,15010,0.0,10+ years
59159.0,31500,31425,12.12%,60 months,other,21.32%,IL,RENT,5250.0,755-759,10,11936,0.0,10+ years
84476.0,19000,19000,15.31%,60 months,debt_consolidation,27.65%,FL,RENT,3617.21,705-709,8,25692,0.0,3 years
94507.0,12000,12000,10.16%,36 months,debt_consolidation,14.22%,CO,MORTGAGE,8791.67,695-699,10,17185,2.0,8 years
69461.0,19125,19125,10.16%,36 months,debt_consolidation,25.58%,FL,RENT,4000.0,725-729,5,0,0.0,5 years
8194.0,6525,6500,16.07%,36 months,other,10.11%,MD,RENT,3166.67,700-704,3,2494,1.0,1 year
32215.0,6000,5975,6.03%,36 months,other,11.41%,NY,MORTGAGE,6250.0,780-784,9,89985,2.0,
47228.0,20800,20800,19.22%,60 months,credit_card,15.50%,TX,RENT,6916.67,680-684,20,28764,1.0,10+ years
41426.0,8400,8400,14.27%,36 months,debt_consolidation,11.95%,NC,MORTGAGE,4166.67,680-684,10,16634,1.0,10+ years
79725.0,20000,20000,18.49%,36 months,debt_consolidation,12.83%,FL,MORTGAGE,13583.33,675-679,17,30679,1.0,< 1 year
85720.0,18550,18550,12.12%,36 months,debt_consolidation,11.37%,FL,MORTGAGE,3941.0,710-714,14,9438,0.0,
65819.0,9600,9600,12.12%,36 months,credit_card,25.35%,CT,RENT,4750.0,685-689,11,29475,0.0,5 years
60947.0,6000,6000,6.03%,36 months,major_purchase,12.68%,TX,MORTGAGE,6666.67,775-779,13,8581,0.0,10+ years
66542.0,14000,14000,15.31%,36 months,credit_card,11.35%,AZ,RENT,7333.33,680-684,7,6229,1.0,< 1 year
17609.0,17000,16573.33,12.98%,36 months,debt_consolidation,15.72%,AL,RENT,4333.33,705-709,5,19053,0.0,10+ years
41569.0,13250,13225,10.65%,36 months,credit_card,24.96%,NJ,RENT,3333.33,700-704,13,16192,0.0,1 year
53373.0,13000,13000,9.76%,36 months,credit_card,24.50%,TX,RENT,4166.67,705-709,10,15534,0.0,6 years
65052.0,20000,20000,12.12%,36 months,debt_consolidation,16.35%,FL,MORTGAGE,4166.67,700-704,7,15917,0.0,1 year
63133.0,7000,7000,15.31%,36 months,credit_card,15.64%,CO,RENT,2666.67,670-674,11,11529,0.0,5 years
85485.0,12000,12000,17.27%,36 months,debt_consolidation,15.07%,CO,MORTGAGE,4166.67,665-669,7,12318,1.0,< 1 year
49712.0,4200,4200,7.62%,36 months,debt_consolidation,6.75%,IL,OWN,10416.67,735-739,15,10819,1.0,2 years
1973.0,15000,7100,11.89%,36 months,debt_consolidation,12.42%,FL,MORTGAGE,5000.0,715-719,15,31563,3.0,< 1 year
17961.0,1775,1775,6.54%,36 months,debt_consolidation,19.77%,OH,RENT,3333.33,725-729,11,2038,0.0,< 1 year
37291.0,14400,14375,12.69%,60 months,debt_consolidation,16.06%,GA,RENT,6250.0,730-734,6,28675,1.0,7 years
28276.0,16000,13150,8.49%,36 months,credit_card,10.30%,FL,RENT,5416.67,735-739,15,15119,0.0,6 years
9762.0,10000,9975,13.48%,36 months,debt_consolidation,14.57%,NV,MORTGAGE,6307.42,680-684,11,18823,0.0,10+ years
16996.0,3000,2950,5.79%,36 months,small_business,8.49%,CO,RENT,5416.67,745-749,13,10380,1.0,1 year
95606.0,6000,6000,15.80%,36 months,debt_consolidation,21%,WI,RENT,2176.67,685-689,13,4356,1.0,2 years
40351.0,7050,7050,13.49%,36 months,debt_consolidation,14.05%,PA,MORTGAGE,5624.0,680-684,6,2530,3.0,4 years
70321.0,11325,11325,12.12%,36 months,other,8.61%,TX,RENT,2833.33,725-729,3,9137,0.0,10+ years
62797.0,2000,2000,16.29%,36 months,home_improvement,30.58%,OH,MORTGAGE,4166.67,670-674,9,3313,1.0,2 years
1760.0,11000,6557.05,12.53%,36 months,other,1.62%,CA,RENT,6667.0,690-694,7,4526,0.0,10+ years
95560.0,10000,10000,14.33%,36 months,debt_consolidation,23.56%,WA,RENT,2750.0,700-704,4,14317,0.0,2 years
101158.0,15000,15000,16.29%,36 months,credit_card,10.67%,CA,RENT,5000.0,665-669,14,13611,0.0,4 years
38040.0,23000,22975,18.64%,60 months,debt_consolidation,21.17%,GA,RENT,5166.67,690-694,13,23773,0.0,6 years
89677.0,10000,10000,15.31%,36 months,credit_card,26.03%,WA,MORTGAGE,5416.67,675-679,12,7161,3.0,
15949.0,4000,4000,12.23%,60 months,other,2.63%,CO,MORTGAGE,9417.0,705-709,5,13865,0.0,5 years
10.0,5000,525,9.33%,36 months,home_improvement,11.93%,WI,MORTGAGE,15000.0,715-719,16,60568,1.0,2 years
38028.0,6400,6400,7.51%,36 months,major_purchase,9.58%,IL,RENT,6400.0,735-739,11,12306,1.0,< 1 year
49038.0,3825,3800,7.90%,36 months,small_business,3.72%,NY,RENT,3333.33,745-749,3,5106,0.0,5 years
56804.0,8000,8000,17.99%,36 months,debt_consolidation,3.96%,FL,RENT,7750.0,660-664,9,8080,1.0,5 years
41014.0,8000,7975,17.27%,36 months,debt_consolidation,8.60%,FL,MORTGAGE,1833.33,665-669,7,2963,1.0,3 years
84840.0,6000,6000,15.31%,36 months,debt_consolidation,6.26%,NJ,RENT,11833.33,660-664,21,21567,0.0,5 years
35260.0,2500,2500,8.90%,36 months,other,22.49%,MO,RENT,2583.33,715-719,7,5883,3.0,2 years
85721.0,10000,10000,13.11%,36 months,debt_consolidation,18.72%,CO,RENT,4625.0,685-689,13,7411,0.0,2 years
46870.0,14600,14600,9.76%,36 months,credit_card,29.51%,FL,OWN,2500.0,730-734,14,23616,1.0,2 years
16032.0,24000,23800,21.14%,60 months,other,12.92%,MI,RENT,9166.67,660-664,7,4324,0.0,10+ years
100985.0,2200,2200,7.90%,36 months,major_purchase,8.16%,WA,MORTGAGE,5500.0,770-774,8,2927,0.0,3 years
84917.0,10000,10000,13.11%,36 months,debt_consolidation,18.96%,CA,RENT,8744.26,680-684,16,27086,0.0,< 1 year
57190.0,5000,5000,9.76%,36 months,credit_card,28.28%,NC,MORTGAGE,4583.33,695-699,15,38092,0.0,10+ years
38205.0,12300,12300,7.51%,36 months,debt_consolidation,22.29%,FL,RENT,3750.0,735-739,6,27282,1.0,7 years
8628.0,15000,14825,12.73%,36 months,other,16.89%,PA,MORTGAGE,6691.67,700-704,14,14488,3.0,3 years
46021.0,1000,1000,10.74%,36 months,debt_consolidation,9%,UT,RENT,1100.0,715-719,5,1314,0.0,2 years
33641.0,18000,17975,11.71%,36 months,debt_consolidation,10.34%,AZ,RENT,3540.0,700-704,8,14960,0.0,< 1 year
93511.0,5000,5000,15.80%,36 months,debt_consolidation,17.61%,CA,RENT,4583.33,700-704,4,4164,2.0,7 years
15634.0,6000,5956.31,9.99%,36 months,debt_consolidation,17.86%,CO,MORTGAGE,4980.0,685-689,10,15280,1.0,
22510.0,2500,2500,10.37%,36 months,debt_consolidation,24.30%,NJ,RENT,2000.0,705-709,10,1523,0.0,2 years
325.0,7000,5525,7.75%,36 months,debt_consolidation,10.37%,NV,RENT,4158.0,765-769,13,6634,0.0,8 years
23743.0,4200,4200,13.06%,36 months,major_purchase,13.82%,NJ,MORTGAGE,6500.0,680-684,14,23653,1.0,10+ years
10326.0,15400,9458.33,16.32%,60 months,house,15.17%,VA,RENT,6500.0,695-699,11,9989,1.0,4 years
92989.0,30000,30000,17.77%,36 months,other,9.41%,MN,RENT,10192.0,710-714,12,24188,0.0,< 1 year
98277.0,20700,20700,16.29%,60 months,debt_consolidation,32.95%,CA,RENT,6250.0,720-724,20,22277,1.0,7 years
54017.0,7000,7000,13.11%,36 months,medical,22.36%,IL,MORTGAGE,5833.33,685-689,7,28985,1.0,5 years
45793.0,8000,8000,7.90%,36 months,medical,8.91%,NY,RENT,3166.67,755-759,4,680,0.0,6 years
53635.0,18000,18000,20.99%,60 months,credit_card,11.63%,CA,RENT,9051.83,670-674,5,32394,2.0,4 years
34440.0,12000,12000,6.62%,36 months,debt_consolidation,4.73%,WA,MORTGAGE,7083.33,745-749,9,6578,1.0,10+ years
43487.0,5500,5500,12.69%,36 months,credit_card,19.33%,VA,RENT,1800.0,670-674,6,12567,0.0,4 years
25993.0,18000,17975,10.99%,60 months,debt_consolidation,15.35%,CA,RENT,5666.67,750-754,12,1372,0.0,2 years
37383.0,5400,5400,16.29%,36 months,medical,20.03%,GA,RENT,2666.67,660-664,9,11114,1.0,1 year
74054.0,18000,18000,12.12%,60 months,debt_consolidation,19.16%,VA,MORTGAGE,7583.33,730-734,14,26622,0.0,3 years
49539.0,3000,3000,10.74%,36 months,other,15.55%,DE,RENT,2000.0,705-709,5,1750,1.0,2 years
61151.0,8000,8000,17.77%,36 months,credit_card,34.56%,IL,RENT,3291.67,725-729,26,18518,0.0,2 years
103989.0,1750,1750,7.88%,36 months,debt_consolidation,23.35%,VA,MORTGAGE,2000.0,735-739,13,13826,5.0,10+ years
988.0,7500,214.02,8.00%,36 months,other,7.17%,KS,MORTGAGE,3750.0,795-799,14,9409,1.0,7 years
47060.0,9500,9500,14.65%,36 months,debt_consolidation,8.82%,CA,RENT,5416.67,685-689,4,7831,0.0,1 year
71136.0,14500,14500,14.09%,36 months,debt_consolidation,27.78%,MI,MORTGAGE,6250.0,705-709,9,46129,0.0,10+ years
58346.0,4800,4800,19.99%,36 months,debt_consolidation,20.44%,NM,MORTGAGE,2500.0,660-664,4,21514,1.0,
30210.0,3800,3800,6.99%,36 months,credit_card,3.18%,NY,RENT,3583.33,740-744,9,3766,0.0,4 years
101065.0,20675,20675,17.27%,60 months,debt_consolidation,13.30%,MD,RENT,3916.67,710-714,5,2449,0.0,1 year
101515.0,3500,225,10.28%,36 months,other,10%,NY,RENT,15000.0,685-689,,,,< 1 year
101340.0,27050,27050,19.05%,60 months,debt_consolidation,12.89%,MI,MORTGAGE,5083.33,690-694,8,15793,0.0,6 years
7167.0,8000,7850,15.33%,36 months,debt_consolidation,16.04%,FL,MORTGAGE,6416.67,675-679,8,25573,3.0,6 years
39602.0,5300,5300,15.27%,36 months,credit_card,24.88%,CT,RENT,2500.0,660-664,11,7855,2.0,1 year
85090.0,5000,5000,7.90%,36 months,debt_consolidation,12.85%,PA,OWN,6666.67,730-734,18,9597,2.0,3 years
90356.0,15500,15500,8.90%,36 months,home_improvement,16.36%,PA,RENT,9000.0,700-704,8,4097,4.0,10+ years
26354.0,11200,11200,7.91%,36 months,debt_consolidation,13.07%,GA,MORTGAGE,8500.0,720-724,9,5439,1.0,3 years
100217.0,16000,16000,23.76%,60 months,credit_card,27.06%,TX,RENT,5416.67,665-669,18,24610,3.0,1 year
83773.0,21850,21850,15.80%,36 months,credit_card,26.29%,NJ,RENT,10000.0,690-694,20,43173,1.0,4 years
46350.0,2400,2375,8.90%,36 months,debt_consolidation,11.23%,NC,RENT,2333.33,705-709,8,2075,0.0,4 years
23644.0,2700,2700,5.79%,36 months,debt_consolidation,19.81%,OH,MORTGAGE,3958.33,750-754,14,13159,1.0,8 years
33138.0,30100,30100,19.42%,60 months,home_improvement,3.31%,DC,MORTGAGE,8333.33,705-709,15,3737,3.0,6 years
60512.0,20000,20000,14.33%,60 months,debt_consolidation,15.68%,CA,RENT,7083.33,720-724,8,17270,0.0,5 years
45033.0,2000,2000,14.65%,36 months,debt_consolidation,16.66%,CA,OWN,2083.33,685-689,5,2566,1.0,5 years
1269.0,3200,766.09,12.86%,36 months,other,14.77%,PA,RENT,2824.0,670-674,6,3318,1.0,7 years
29200.0,18000,17950,13.49%,60 months,debt_consolidation,28.35%,MD,MORTGAGE,13333.33,740-744,23,39592,0.0,< 1 year
33736.0,15000,15000,15.27%,36 months,small_business,7.85%,NJ,RENT,15416.67,680-684,17,8962,1.0,6 years
24516.0,5000,5000,11.99%,60 months,major_purchase,14.85%,TX,RENT,4167.0,725-729,10,3489,3.0,2 years
53112.0,7500,7500,13.67%,36 months,credit_card,15.97%,WV,RENT,4833.33,700-704,8,3908,2.0,5 years
37095.0,20000,20000,7.90%,36 months,small_business,21.42%,TX,MORTGAGE,5000.0,755-759,6,6264,1.0,7 years
89600.0,24000,24000,15.80%,60 months,debt_consolidation,16.73%,NC,MORTGAGE,7500.0,665-669,10,24126,0.0,7 years
14080.0,25000,24925,15.95%,36 months,credit_card,17.95%,MD,RENT,7983.33,685-689,14,28330,0.0,2 years
39481.0,3000,3000,6.03%,36 months,other,5.50%,VA,RENT,4166.67,750-754,7,9616,0.0,5 years
6717.0,8000,7875,11.48%,36 months,other,15.10%,FL,OWN,3833.33,735-739,4,13415,0.0,6 years
27671.0,13000,13000,10.99%,60 months,home_improvement,21.70%,GA,MORTGAGE,6517.0,740-744,14,4663,0.0,3 years
55501.0,8000,8000,6.03%,36 months,debt_consolidation,4.51%,OR,MORTGAGE,3500.0,815-819,9,6737,0.0,10+ years
56361.0,10000,10000,12.12%,36 months,home_improvement,31.46%,NY,MORTGAGE,5000.0,695-699,16,18921,0.0,6 years
5166.0,20000,19925,12.53%,36 months,other,3.65%,AZ,MORTGAGE,5200.0,780-784,3,9231,0.0,7 years
87150.0,21700,21700,15.31%,36 months,credit_card,13.93%,CA,MORTGAGE,5147.17,695-699,6,8795,2.0,
29016.0,2500,2500,11.99%,36 months,debt_consolidation,9.98%,RI,RENT,6250.0,680-684,10,11131,3.0,10+ years
43612.0,17000,17000,7.90%,36 months,car,27.41%,CA,RENT,3083.33,735-739,12,16756,0.0,10+ years
38534.0,10000,10000,6.62%,36 months,debt_consolidation,24.24%,IL,RENT,3750.0,765-769,9,1623,0.0,2 years
46458.0,14100,14100,18.55%,36 months,debt_consolidation,22.70%,AL,OWN,3000.0,665-669,7,12114,1.0,10+ years
99787.0,26500,26500,20.49%,60 months,credit_card,30.36%,MO,MORTGAGE,5000.0,690-694,14,10350,0.0,5 years
87571.0,12000,12000,12.12%,36 months,debt_consolidation,9.70%,CA,MORTGAGE,11166.67,710-714,11,19643,1.0,3 years
102444.0,2200,-0.01,13.87%,36 months,credit_card,10.35%,NJ,RENT,3333.33,640-644,10,11606,1.0,3 years
67421.0,7200,7200,7.62%,36 months,car,7.97%,CA,RENT,8333.33,730-734,12,25430,0.0,6 years
1076.0,6500,1196.59,8.32%,36 months,debt_consolidation,5.43%,PA,MORTGAGE,3333.0,740-744,9,9830,5.0,10+ years
75473.0,19750,19750,17.27%,60 months,debt_consolidation,13.39%,NY,MORTGAGE,6737.5,710-714,14,19070,3.0,4 years
22134.0,21000,20975,14.91%,60 months,debt_consolidation,9.64%,CA,RENT,3476.8,725-729,10,0,1.0,4 years
26369.0,2650,2650,7.49%,36 months,debt_consolidation,21.11%,WV,OWN,1482.92,725-729,15,1808,2.0,4 years
52860.0,15000,15000,13.11%,36 months,credit_card,19.36%,CA,OWN,5000.0,695-699,10,16618,0.0,10+ years
101246.0,4800,4800,14.33%,36 months,credit_card,18.91%,IL,MORTGAGE,5833.33,695-699,13,29287,1.0,5 years
53054.0,12000,12000,17.99%,36 months,debt_consolidation,17.37%,CT,MORTGAGE,3666.67,670-674,10,7393,0.0,7 years
66184.0,6000,6000,6.62%,36 months,debt_consolidation,3.88%,NH,MORTGAGE,5000.0,760-764,5,4242,0.0,1 year
34351.0,12000,12000,7.90%,60 months,debt_consolidation,1.88%,DE,MORTGAGE,6666.67,790-794,6,3364,0.0,6 years
68999.0,1550,1550,12.12%,36 months,other,11.21%,CA,RENT,5083.33,680-684,9,5755,0.0,6 years
91334.0,35000,35000,15.31%,36 months,debt_consolidation,19.59%,PA,MORTGAGE,7500.0,695-699,11,29953,2.0,1 year
7183.0,3000,3000,7.14%,36 months,debt_consolidation,12.85%,PA,RENT,4916.67,730-734,8,3210,0.0,5 years
9928.0,15000,14775,10.25%,36 months,credit_card,5.72%,CA,MORTGAGE,9166.67,720-724,13,14887,0.0,5 years
90912.0,14400,14400,18.49%,36 months,credit_card,33.23%,FL,RENT,5166.67,665-669,14,11089,2.0,4 years
7565.0,12000,12000,9.88%,36 months,educational,5.16%,OH,MORTGAGE,3333.33,755-759,7,1117,3.0,3 years
44547.0,20000,19975,19.99%,36 months,debt_consolidation,6.81%,NY,RENT,5500.0,660-664,11,9028,1.0,3 years
19636.0,11700,11650,7.66%,36 months,debt_consolidation,12.13%,MO,MORTGAGE,4583.33,745-749,13,26769,1.0,10+ years
89378.0,7750,7750,13.11%,36 months,credit_card,27.28%,TX,MORTGAGE,4208.33,660-664,14,11840,0.0,2 years
35796.0,12000,12000,19.91%,60 months,debt_consolidation,11.73%,GA,RENT,3000.0,660-664,10,10828,0.0,4 years
15164.0,6000,5750,7.14%,36 months,debt_consolidation,8.91%,CT,MORTGAGE,4500.0,760-764,10,4561,1.0,10+ years
48980.0,5000,5000,7.90%,36 months,home_improvement,27.06%,LA,MORTGAGE,3333.33,720-724,16,11746,0.0,8 years
79282.0,6000,6000,16.29%,36 months,credit_card,20.96%,TX,MORTGAGE,4183.33,665-669,10,7335,1.0,4 years
15704.0,25000,15925,10.36%,60 months,debt_consolidation,11.22%,NJ,RENT,7916.67,755-759,6,36534,1.0,2 years
52129.0,23000,23000,7.62%,36 months,car,6.51%,CA,MORTGAGE,25000.0,810-814,10,227,0.0,10+ years
75471.0,10000,10000,13.11%,36 months,debt_consolidation,9.14%,OH,MORTGAGE,5416.67,700-704,6,8119,1.0,7 years
11953.0,4800,4800,7.88%,60 months,major_purchase,7.88%,CA,MORTGAGE,1600.0,765-769,6,4191,1.0,
23829.0,21000,20950,18.79%,60 months,debt_consolidation,20.31%,FL,MORTGAGE,6750.0,690-694,14,24763,0.0,< 1 year
33557.0,7500,7500,7.90%,36 months,major_purchase,11.79%,MD,OWN,2916.67,820-824,2,349,0.0,1 year
20782.0,16800,16800,16.40%,36 months,debt_consolidation,7.02%,MO,MORTGAGE,6666.67,675-679,8,16211,1.0,< 1 year
25849.0,12000,12000,16.49%,60 months,small_business,18.63%,NY,RENT,4000.0,685-689,9,11376,0.0,10+ years
51979.0,17900,17900,18.25%,60 months,debt_consolidation,7.36%,TX,RENT,5000.0,705-709,7,10217,0.0,10+ years
102637.0,24000,9675,17.15%,36 months,debt_consolidation,12.70%,FL,RENT,18483.0,670-674,14,40099,6.0,5 years
66528.0,9600,9600,14.33%,36 months,debt_consolidation,20.69%,MO,MORTGAGE,2750.0,670-674,16,11518,0.0,10+ years
20309.0,8000,8000,12.68%,60 months,credit_card,18.78%,VT,MORTGAGE,11583.33,700-704,13,86700,0.0,10+ years
22312.0,9000,9000,13.43%,36 months,major_purchase,19.45%,NJ,OWN,6750.0,690-694,7,26588,1.0,4 years
32340.0,10000,10000,14.65%,36 months,major_purchase,19.25%,OH,MORTGAGE,8083.33,675-679,14,9246,1.0,10+ years
51429.0,8000,8000,16.29%,36 months,debt_consolidation,9.75%,TX,RENT,5250.0,665-669,14,6035,1.0,5 years
11819.0,12000,12000,16.32%,60 months,major_purchase,9.74%,TX,RENT,5000.0,680-684,9,6852,1.0,3 years
95994.0,20000,19950,11.14%,36 months,debt_consolidation,17.37%,NH,MORTGAGE,6650.0,715-719,9,19955,1.0,10+ years
41417.0,28000,27950,19.42%,60 months,debt_consolidation,4.56%,VA,MORTGAGE,10813.17,685-689,8,9397,3.0,10+ years
77733.0,10000,10000,11.14%,36 months,home_improvement,8.80%,NC,OWN,4000.0,705-709,17,10750,0.0,5 years
80219.0,7300,7300,6.62%,36 months,credit_card,20.11%,GA,MORTGAGE,3416.67,730-734,14,23030,0.0,4 years
41948.0,8450,8450,7.90%,36 months,debt_consolidation,10.93%,PA,RENT,3000.0,730-734,6,7603,1.0,3 years
65978.0,20000,20000,21.98%,60 months,home_improvement,17.08%,TX,MORTGAGE,5000.0,675-679,5,19780,1.0,2 years
69027.0,16000,16000,21.98%,60 months,home_improvement,10.99%,IL,MORTGAGE,3466.67,665-669,8,13797,1.0,7 years
42567.0,30000,29950,17.27%,36 months,debt_consolidation,12.29%,TX,RENT,10000.0,695-699,17,18680,0.0,3 years
29901.0,12000,11530.58,15.23%,60 months,credit_card,20.18%,WA,MORTGAGE,4166.67,700-704,10,18559,1.0,7 years
6521.0,24500,24450,11.83%,36 months,house,13.42%,NY,OWN,12500.0,810-814,10,346,0.0,10+ years
101612.0,3000,2275,13.75%,36 months,educational,2.38%,FL,OWN,588.5,640-644,4,469,0.0,8 years
78680.0,8000,8000,15.31%,36 months,other,18.62%,CO,OWN,3083.33,680-684,14,1669,2.0,4 years
5923.0,17000,16786.31,8.94%,36 months,vacation,2.19%,CA,MORTGAGE,10000.0,775-779,15,63646,1.0,< 1 year
35870.0,4200,4200,11.71%,36 months,debt_consolidation,15.97%,IL,RENT,6041.67,680-684,11,5913,0.0,8 years
32893.0,1400,1400,14.27%,36 months,medical,3.05%,OR,RENT,2750.0,680-684,3,1276,0.0,1 year
59277.0,2500,2500,14.65%,36 months,debt_consolidation,23.58%,FL,OWN,5130.42,670-674,13,5942,2.0,4 years
48342.0,12000,12000,15.31%,36 months,debt_consolidation,18.24%,TX,MORTGAGE,3333.33,675-679,12,6209,1.0,7 years
93780.0,35000,35000,16.29%,36 months,debt_consolidation,19.92%,FL,MORTGAGE,14166.67,660-664,12,216561,1.0,10+ years
84644.0,12000,12000,14.09%,36 months,debt_consolidation,10.21%,NY,MORTGAGE,20833.33,695-699,17,23800,2.0,4 years
50596.0,9600,9575,13.99%,36 months,other,13.94%,MN,RENT,3206.67,670-674,10,9824,0.0,9 years
93374.0,16500,16500,6.03%,36 months,debt_consolidation,22.65%,CA,MORTGAGE,5416.67,815-819,17,14835,0.0,10+ years
10819.0,15000,14450,11.86%,60 months,debt_consolidation,16.38%,MA,MORTGAGE,6166.67,730-734,6,42971,0.0,10+ years
27369.0,1500,1500,11.49%,36 months,other,15.90%,CA,MORTGAGE,5555.08,685-689,16,21774,2.0,10+ years
13183.0,4325,4250,10.75%,36 months,other,17.77%,GA,RENT,4400.0,705-709,7,3365,0.0,2 years
16900.0,3600,3575,6.91%,36 months,debt_consolidation,19.07%,CO,RENT,1500.0,715-719,7,4298,0.0,< 1 year
88332.0,28000,28000,7.62%,36 months,debt_consolidation,19.21%,OH,MORTGAGE,14166.67,730-734,10,49026,0.0,10+ years
49292.0,15000,15000,13.11%,36 months,credit_card,18.73%,CA,RENT,4000.0,695-699,7,15055,0.0,2 years
65245.0,5000,5000,15.31%,36 months,wedding,10.28%,CA,RENT,1916.67,660-664,8,5982,0.0,5 years
48606.0,21000,21000,13.67%,36 months,debt_consolidation,11.42%,SC,MORTGAGE,10700.0,710-714,12,16830,2.0,2 years
21688.0,5000,5000,17.14%,60 months,car,4.17%,WI,MORTGAGE,3000.0,680-684,4,760,1.0,10+ years
77606.0,14400,14400,10.16%,36 months,debt_consolidation,28.54%,MD,MORTGAGE,5083.33,705-709,12,4292,0.0,9 years
6908.0,7500,7400,7.74%,36 months,debt_consolidation,7.72%,NJ,OWN,10000.0,775-779,14,5195,1.0,3 years
90491.0,18000,17975,19.05%,36 months,moving,33.23%,GA,MORTGAGE,5416.67,685-689,10,15626,1.0,10+ years
10594.0,15000,10765.99,7.88%,36 months,credit_card,3.90%,OH,RENT,10000.0,755-759,8,6055,2.0,5 years
49772.0,4800,4800,12.12%,36 months,other,16.94%,MD,RENT,4800.0,680-684,7,2770,0.0,< 1 year
75838.0,10000,10000,13.11%,36 months,debt_consolidation,26.87%,CO,RENT,3166.67,680-684,6,7271,0.0,7 years
47896.0,26500,26450,18.25%,60 months,debt_consolidation,3.67%,WA,RENT,4416.67,720-724,3,7628,1.0,3 years
6011.0,15800,15450,11.14%,36 months,debt_consolidation,21.88%,OK,OWN,8333.33,745-749,7,29860,0.0,< 1 year
58595.0,20000,20000,8.90%,36 months,debt_consolidation,3.18%,NC,MORTGAGE,17500.0,735-739,6,28579,2.0,8 years
54201.0,7000,7000,15.31%,36 months,credit_card,14.74%,TX,RENT,12208.33,685-689,22,25181,3.0,10+ years
50633.0,24000,24000,7.62%,36 months,home_improvement,14.22%,OK,MORTGAGE,6833.33,760-764,8,11058,0.0,10+ years
59083.0,12000,12000,14.65%,36 months,debt_consolidation,11.39%,AR,RENT,8333.33,685-689,14,19696,2.0,6 years
101795.0,10000,550,10.59%,36 months,debt_consolidation,10.22%,IN,RENT,2083.33,685-689,4,6552,4.0,< 1 year
27048.0,23000,22975,11.99%,36 months,credit_card,20.81%,LA,MORTGAGE,7000.0,725-729,10,21598,3.0,10+ years
23087.0,14000,13975,17.51%,60 months,home_improvement,16.44%,NH,OWN,4666.67,695-699,11,10948,3.0,10+ years
84582.0,18000,17975,18.75%,60 months,debt_consolidation,23.34%,TX,MORTGAGE,5416.67,695-699,10,14744,2.0,2 years
85509.0,7000,7000,10.16%,36 months,other,24.01%,CA,MORTGAGE,10250.0,705-709,15,43306,0.0,2 years
34695.0,12700,12700,7.90%,60 months,home_improvement,19.47%,PA,MORTGAGE,5833.33,775-779,12,14787,0.0,10+ years
