Age,Job,Marital_Status,Education,Default_Credit,Housing_Loan,Personal_Loan,Subscribed
44,self-employed,married,Professional_Education,no,yes,no,no
57,management,married,Tertiary_Education,no,yes,yes,yes
39,technician,married,Secondary_Education,no,yes,no,no
56,services,single,Secondary_Education,no,yes,no,no
33,self-employed,married,Tertiary_Education,no,yes,no,no
33,admin.,married,Tertiary_Education,no,yes,no,no
52,management,divorced,Tertiary_Education,no,no,no,no
56,blue-collar,divorced,Secondary_Education,no,no,no,no
31,admin.,single,Tertiary_Education,no,yes,no,no
31,self-employed,single,Tertiary_Education,no,no,no,no
31,admin.,single,Secondary_Education,no,no,no,no
40,technician,married,Tertiary_Education,no,yes,no,no
56,retired,married,Primary_Education,no,yes,no,yes
53,management,married,Tertiary_Education,no,yes,no,no
52,admin.,married,Secondary_Education,no,no,no,no
40,management,married,Tertiary_Education,no,yes,no,no
56,management,married,Secondary_Education,no,yes,no,no
45,self-employed,single,Professional_Education,no,no,no,no
41,technician,married,Tertiary_Education,no,yes,no,no
31,admin.,single,Tertiary_Education,no,yes,yes,no
34,admin.,married,Tertiary_Education,no,no,yes,no
48,admin.,married,Secondary_Education,no,yes,yes,yes
38,technician,single,Professional_Education,no,yes,no,no
38,technician,single,Professional_Education,no,yes,yes,no
31,student,married,Secondary_Education,no,no,no,no
43,technician,single,Secondary_Education,no,no,no,no
55,technician,single,Professional_Education,no,no,no,no
34,admin.,single,Tertiary_Education,no,no,no,no
46,management,married,Secondary_Education,no,no,no,no
40,management,married,Secondary_Education,no,yes,no,no
58,admin.,married,Tertiary_Education,no,no,no,no
31,technician,married,Tertiary_Education,no,yes,no,no
36,admin.,single,Secondary_Education,no,yes,yes,no
37,entrepreneur,married,Tertiary_Education,no,yes,no,no
30,blue-collar,married,Secondary_Education,no,yes,yes,no
29,management,single,Tertiary_Education,no,yes,no,no
48,technician,married,Professional_Education,no,no,no,no
44,admin.,married,Secondary_Education,no,no,no,no
46,self-employed,married,Professional_Education,no,yes,no,no
32,admin.,single,Tertiary_Education,no,no,yes,no
36,admin.,married,Tertiary_Education,no,yes,no,no
53,management,married,Tertiary_Education,no,yes,yes,no
53,admin.,married,Secondary_Education,no,yes,no,no
56,blue-collar,married,Secondary_Education,no,yes,no,no
37,admin.,single,Secondary_Education,no,yes,no,no
44,entrepreneur,married,Tertiary_Education,no,yes,no,no
52,admin.,married,Secondary_Education,no,yes,no,no
56,technician,married,Professional_Education,no,no,no,no
35,management,married,Tertiary_Education,no,yes,no,yes
40,student,single,Secondary_Education,no,no,no,no
46,unemployed,divorced,Primary_Education,no,no,no,no
29,technician,single,Professional_Education,no,yes,no,yes
39,housemaid,married,Secondary_Education,no,yes,no,no
34,admin.,single,Tertiary_Education,no,no,no,no
51,technician,married,Professional_Education,no,yes,no,no
51,admin.,married,Tertiary_Education,no,yes,yes,no
50,retired,married,Tertiary_Education,no,no,no,no
53,technician,married,Professional_Education,no,yes,no,no
41,technician,married,Professional_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,yes,yes,no
45,technician,married,Professional_Education,no,yes,yes,no
51,management,married,Tertiary_Education,no,yes,no,no
43,technician,married,Tertiary_Education,no,no,yes,no
32,admin.,divorced,Tertiary_Education,no,yes,no,no
50,technician,married,Professional_Education,no,no,no,no
45,admin.,divorced,Tertiary_Education,no,no,yes,no
50,retired,single,Tertiary_Education,no,yes,no,no
41,management,divorced,Tertiary_Education,no,no,no,no
40,management,married,Tertiary_Education,no,no,no,no
50,admin.,divorced,Secondary_Education,no,yes,no,no
58,management,married,Primary_Education,no,no,no,no
42,technician,single,Professional_Education,no,yes,no,no
53,management,married,Tertiary_Education,no,no,no,no
34,technician,married,Professional_Education,no,yes,yes,no
49,management,married,Tertiary_Education,no,no,no,no
42,technician,divorced,Professional_Education,no,no,no,no
40,management,single,Tertiary_Education,no,no,no,no
54,admin.,divorced,Secondary_Education,no,no,yes,no
29,technician,single,Professional_Education,no,no,no,no
34,admin.,single,Tertiary_Education,no,no,no,no
53,self-employed,married,Tertiary_Education,no,yes,no,no
39,management,married,Secondary_Education,no,no,no,no
50,technician,married,Tertiary_Education,no,no,no,no
57,admin.,married,Secondary_Education,no,yes,no,no
37,self-employed,married,Tertiary_Education,no,no,no,no
35,admin.,single,Tertiary_Education,no,no,no,no
37,unemployed,single,Tertiary_Education,no,yes,no,no
51,admin.,divorced,Secondary_Education,no,yes,no,no
54,technician,single,Secondary_Education,no,yes,no,no
30,entrepreneur,divorced,Secondary_Education,no,no,no,no
34,technician,married,Professional_Education,no,yes,no,no
46,technician,married,Professional_Education,no,no,no,no
31,admin.,single,Tertiary_Education,no,yes,no,no
43,housemaid,married,Primary_Education,no,no,no,no
56,admin.,divorced,Tertiary_Education,no,yes,no,no
46,technician,married,Professional_Education,no,no,yes,no
53,admin.,divorced,Secondary_Education,no,yes,yes,no
53,blue-collar,married,Primary_Education,no,no,no,no
48,technician,married,Professional_Education,no,yes,yes,no
31,admin.,single,Secondary_Education,no,yes,no,no
44,entrepreneur,married,Tertiary_Education,no,no,no,no
47,admin.,married,Secondary_Education,no,yes,no,no
36,admin.,single,Secondary_Education,no,yes,no,no
32,management,single,Tertiary_Education,no,yes,yes,no
40,management,married,Tertiary_Education,no,no,no,no
53,retired,married,Secondary_Education,no,no,no,no
37,self-employed,married,Tertiary_Education,no,no,no,no
30,student,single,Tertiary_Education,no,no,no,no
49,admin.,married,Secondary_Education,no,yes,no,no
53,management,married,Tertiary_Education,no,yes,no,no
37,management,married,Tertiary_Education,no,yes,no,no
42,self-employed,married,Tertiary_Education,no,yes,no,no
56,admin.,married,Tertiary_Education,no,no,no,yes
43,technician,married,Professional_Education,no,no,no,no
51,housemaid,married,Secondary_Education,no,no,yes,no
44,technician,single,Professional_Education,no,yes,no,no
44,admin.,married,Tertiary_Education,no,no,no,no
56,admin.,married,Primary_Education,no,yes,no,no
52,blue-collar,married,Secondary_Education,no,no,no,no
51,blue-collar,married,Secondary_Education,no,no,no,no
30,admin.,single,Secondary_Education,no,no,yes,no
48,admin.,married,Tertiary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,yes,no,no
47,management,married,Secondary_Education,no,yes,yes,no
42,services,divorced,Secondary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,no,no,no
46,technician,married,Professional_Education,no,yes,yes,no
51,technician,married,Professional_Education,no,yes,no,no
43,technician,married,Tertiary_Education,no,yes,no,no
33,admin.,married,Tertiary_Education,no,yes,no,no
29,admin.,single,Tertiary_Education,no,yes,yes,yes
53,blue-collar,married,Secondary_Education,no,no,no,no
58,management,divorced,Tertiary_Education,no,yes,no,no
54,admin.,divorced,Secondary_Education,no,no,no,no
53,retired,married,Secondary_Education,no,yes,no,no
47,admin.,single,Secondary_Education,no,no,no,no
37,unemployed,single,Tertiary_Education,no,no,yes,no
43,blue-collar,married,Professional_Education,no,no,yes,no
50,services,single,Secondary_Education,no,yes,no,no
48,blue-collar,married,Primary_Education,no,yes,no,no
34,admin.,single,Tertiary_Education,no,no,no,no
56,unemployed,married,Secondary_Education,no,yes,yes,no
57,admin.,married,Tertiary_Education,no,no,no,no
47,admin.,married,Tertiary_Education,no,yes,no,no
59,technician,single,Professional_Education,no,yes,no,no
47,admin.,married,Secondary_Education,no,yes,no,no
53,admin.,married,Secondary_Education,no,no,no,no
57,self-employed,married,Tertiary_Education,no,yes,no,no
44,blue-collar,married,Primary_Education,no,yes,no,no
41,technician,married,Professional_Education,no,no,no,no
41,technician,single,Tertiary_Education,no,no,no,no
48,admin.,married,Tertiary_Education,no,no,no,no
52,admin.,divorced,Secondary_Education,no,yes,no,no
30,admin.,single,Tertiary_Education,no,no,no,yes
30,technician,single,Tertiary_Education,no,no,no,no
45,admin.,single,Tertiary_Education,no,no,no,no
56,retired,married,Primary_Education,no,no,no,no
49,unemployed,single,Secondary_Education,no,yes,no,no
31,technician,married,Professional_Education,no,yes,no,no
58,admin.,married,Primary_Education,no,no,no,no
49,blue-collar,married,Tertiary_Education,no,no,no,no
32,technician,single,Tertiary_Education,no,yes,yes,no
48,unemployed,divorced,Professional_Education,no,yes,no,no
35,admin.,divorced,Tertiary_Education,no,yes,no,no
57,technician,married,Professional_Education,no,yes,no,no
53,blue-collar,married,Primary_Education,no,yes,no,no
30,blue-collar,single,Tertiary_Education,no,yes,no,no
58,admin.,married,Tertiary_Education,no,yes,no,no
29,admin.,single,Tertiary_Education,no,yes,no,no
47,admin.,married,Secondary_Education,no,no,no,no
30,self-employed,single,Tertiary_Education,no,no,no,no
48,admin.,divorced,Tertiary_Education,no,yes,no,no
52,unemployed,married,Tertiary_Education,no,yes,no,no
50,admin.,married,Tertiary_Education,no,yes,no,no
37,self-employed,married,Tertiary_Education,no,yes,no,no
55,entrepreneur,divorced,Tertiary_Education,no,no,no,no
58,retired,divorced,Professional_Education,no,yes,no,no
37,self-employed,married,Tertiary_Education,no,yes,no,no
53,unemployed,single,Secondary_Education,no,no,no,no
29,self-employed,single,Tertiary_Education,no,yes,no,no
51,management,married,Tertiary_Education,no,no,yes,no
55,management,married,Tertiary_Education,no,no,yes,no
37,self-employed,married,Tertiary_Education,no,yes,no,no
30,unemployed,married,Professional_Education,no,yes,no,no
42,admin.,married,Secondary_Education,no,yes,no,no
41,admin.,married,Tertiary_Education,no,no,no,no
37,entrepreneur,married,Tertiary_Education,no,yes,no,no
51,admin.,married,Secondary_Education,no,yes,no,no
46,admin.,divorced,Tertiary_Education,no,no,no,no
43,technician,married,Tertiary_Education,no,no,no,no
50,technician,married,Tertiary_Education,no,yes,no,no
29,blue-collar,single,Primary_Education,no,no,no,no
44,self-employed,divorced,Professional_Education,no,no,no,no
33,admin.,single,Professional_Education,no,yes,no,no
35,blue-collar,married,Secondary_Education,no,yes,no,no
49,entrepreneur,married,Tertiary_Education,no,yes,no,no
40,management,married,Tertiary_Education,no,no,no,no
31,technician,single,Tertiary_Education,no,yes,yes,no
35,self-employed,married,Tertiary_Education,no,no,no,no
45,technician,single,Tertiary_Education,no,no,no,no
31,unemployed,single,Primary_Education,no,no,no,no
31,admin.,single,Tertiary_Education,no,no,no,no
34,services,single,Secondary_Education,no,yes,no,no
36,self-employed,married,Secondary_Education,no,yes,yes,no
40,admin.,single,Tertiary_Education,no,yes,yes,no
50,retired,single,Tertiary_Education,no,no,no,no
56,services,single,Secondary_Education,no,yes,yes,no
37,admin.,single,Tertiary_Education,no,yes,yes,no
50,admin.,divorced,Tertiary_Education,no,yes,no,no
32,management,married,Tertiary_Education,no,yes,yes,no
42,admin.,divorced,Tertiary_Education,no,yes,no,no
49,blue-collar,married,Secondary_Education,no,no,no,no
51,blue-collar,married,Secondary_Education,no,no,no,no
55,management,married,Secondary_Education,no,no,no,no
48,admin.,married,Tertiary_Education,no,no,no,no
39,management,married,Tertiary_Education,no,yes,no,no
40,technician,married,Tertiary_Education,no,yes,no,no
39,self-employed,married,Professional_Education,no,no,no,no
41,technician,married,Tertiary_Education,no,yes,yes,no
32,admin.,married,Secondary_Education,no,no,no,no
34,admin.,married,Tertiary_Education,no,no,no,no
38,technician,married,Professional_Education,no,yes,yes,no
32,unemployed,single,Secondary_Education,no,no,yes,no
46,entrepreneur,single,Professional_Education,no,yes,no,no
27,admin.,single,Secondary_Education,no,yes,no,no
31,admin.,single,Secondary_Education,no,yes,no,no
39,housemaid,married,Primary_Education,no,yes,no,no
41,technician,divorced,Professional_Education,no,no,yes,no
37,admin.,married,Secondary_Education,no,yes,no,no
48,admin.,married,Secondary_Education,no,yes,yes,no
51,blue-collar,married,Primary_Education,no,yes,yes,no
39,technician,married,Professional_Education,no,yes,no,no
36,blue-collar,married,Secondary_Education,no,yes,no,no
55,unemployed,divorced,Professional_Education,no,no,no,no
44,blue-collar,married,Primary_Education,no,yes,yes,yes
26,student,single,Secondary_Education,no,yes,no,yes
38,admin.,single,Tertiary_Education,no,yes,no,yes
26,student,single,Secondary_Education,no,no,no,no
26,student,single,Secondary_Education,no,yes,no,no
30,management,married,Tertiary_Education,no,yes,no,no
26,student,single,Secondary_Education,no,yes,yes,no
28,technician,single,Tertiary_Education,no,yes,no,no
35,admin.,married,Tertiary_Education,no,yes,no,yes
30,management,married,Tertiary_Education,no,no,no,yes
48,admin.,married,Primary_Education,no,no,no,no
26,admin.,married,Tertiary_Education,no,yes,no,yes
28,technician,single,Tertiary_Education,no,no,no,no
31,admin.,single,Tertiary_Education,no,yes,no,no
38,admin.,single,Tertiary_Education,no,yes,no,no
44,blue-collar,single,Professional_Education,no,no,no,yes
28,technician,single,Tertiary_Education,no,yes,yes,no
30,management,married,Tertiary_Education,no,yes,no,no
26,admin.,married,Tertiary_Education,no,yes,no,yes
28,technician,single,Tertiary_Education,no,yes,no,yes
26,student,single,Secondary_Education,no,yes,no,no
28,technician,single,Tertiary_Education,no,no,no,no
26,student,single,Secondary_Education,no,yes,no,yes
26,admin.,married,Tertiary_Education,no,yes,no,no
70,retired,divorced,Primary_Education,no,yes,no,yes
28,technician,single,Tertiary_Education,no,yes,no,no
61,admin.,married,Tertiary_Education,no,yes,no,no
26,student,single,Secondary_Education,no,no,yes,no
48,admin.,married,Primary_Education,no,yes,no,yes
26,student,single,Secondary_Education,no,yes,no,yes
30,management,married,Tertiary_Education,no,no,no,no
31,admin.,single,Tertiary_Education,no,no,yes,no
28,admin.,single,Secondary_Education,no,yes,no,yes
66,technician,married,Professional_Education,no,yes,no,yes
34,management,married,Tertiary_Education,no,no,no,yes
35,admin.,married,Secondary_Education,no,yes,no,yes
34,management,married,Tertiary_Education,no,yes,no,no
28,student,single,Secondary_Education,no,yes,no,yes
28,student,single,Secondary_Education,no,yes,no,yes
36,admin.,married,Secondary_Education,no,no,no,yes
43,blue-collar,married,Secondary_Education,no,no,no,yes
28,student,single,Secondary_Education,no,yes,no,yes
32,technician,married,Professional_Education,no,no,yes,no
41,services,married,Secondary_Education,no,no,no,yes
41,services,married,Secondary_Education,no,no,no,yes
38,technician,married,Professional_Education,no,no,no,no
