Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,,Price
Watsonia,25 Bungay St,4,h,S,LJ,22/04/2017,14.9,3087,4,1,2,696,123,1956,Banyule,-37.7054,145.0809,Northern Metropolitan,,761000
Watsonia,8 Castlereagh Pl,3,h,SP,Barry,22/04/2017,14.9,3087,3,1,2,312,,,Banyule,-37.7031,145.0773,Northern Metropolitan,,715000
Watsonia,5 Daours Ct,4,h,S,Miles,22/04/2017,14.9,3087,4,2,2,585,180,1950,Banyule,-37.7154,145.0777,Northern Metropolitan,,932500
Watsonia,25 High St,3,h,S,Barry,29/04/2017,14.9,3087,3,1,2,775,,,Banyule,-37.7075,145.0807,Northern Metropolitan,,895000
West Footscray,61 Clive St,4,h,S,Village,6/5/2017,8.2,3012,4,2,2,523,244,1915,Maribyrnong,-37.798,144.8728,Western Metropolitan,,1435000
West Footscray,4/8 Margot St,2,h,SP,Greg,6/5/2017,8.2,3012,2,1,1,0,77,1975,Maribyrnong,-37.8088,144.8715,Western Metropolitan,,470000
West Footscray,6/350 Somerville Rd,2,h,S,Sweeney,6/5/2017,8.2,3012,2,1,1,2701,79,2011,Maribyrnong,-37.8109,144.8684,Western Metropolitan,,502000
West Footscray,2/663 Barkly St,3,u,SP,Jas,8/4/2017,8.2,3012,2,1,0,183,104,1930,Maribyrnong,-37.7968,144.8708,Western Metropolitan,,580000
West Footscray,4/667 Barkly St,1,u,S,Burnham,8/4/2017,8.2,3012,1,1,1,60,,1982,Maribyrnong,-37.7971,144.8703,Western Metropolitan,,375000
West Footscray,17 Braid St,2,h,VB,Sweeney,8/4/2017,8.2,3012,2,1,1,452,,1950,Maribyrnong,-37.804,144.8772,Western Metropolitan,,650000
West Footscray,17/24 Dongola Rd,3,t,S,McGrath,8/4/2017,8.2,3012,3,1,2,203,3,,Maribyrnong,-37.7928,144.8811,Western Metropolitan,,815000
West Footscray,10 Neil St,4,h,PI,Biggin,8/4/2017,8.2,3012,4,1,2,528,143,1940,Maribyrnong,-37.7969,144.8647,Western Metropolitan,,970000
West Footscray,15 Rupert St,4,h,S,hockingstuart,8/4/2017,8.2,3012,4,2,4,525,188,1930,Maribyrnong,-37.7994,144.8763,Western Metropolitan,,1325000
West Footscray,25 Tucker St,3,h,S,Biggin,13/05/2017,8.2,3012,3,1,3,334,,,Maribyrnong,-37.7916,144.8762,Western Metropolitan,,890000
West Footscray,16 Dove St,3,h,S,hockingstuart,20/05/2017,8.2,3012,3,1,0,218,,,Maribyrnong,-37.7963,144.8801,Western Metropolitan,,900000
West Footscray,4/38 Hampton Pde,2,u,S,Sweeney,20/05/2017,8.2,3012,2,1,1,1059,65,1970,Maribyrnong,-37.8062,144.8665,Western Metropolitan,,266000
West Footscray,16 Hope St,3,h,PI,Burnham,20/05/2017,8.2,3012,3,1,0,370,,,Maribyrnong,-37.7916,144.8715,Western Metropolitan,,830000
West Footscray,91 Suffolk St,2,h,PI,Sweeney,20/05/2017,8.2,3012,2,1,2,401,113.81,1945,Maribyrnong,-37.7903,144.8703,Western Metropolitan,,888000
West Footscray,106 Summerhill Rd,3,h,S,Jas,20/05/2017,8.2,3012,3,1,1,330,,,Maribyrnong,-37.7961,144.8815,Western Metropolitan,,1040000
West Footscray,4/624 Barkly St,2,u,S,Village,22/04/2017,8.2,3012,2,1,1,117,,,Maribyrnong,-37.7968,144.8735,Western Metropolitan,,490000
West Footscray,1 Dongola Rd,3,h,S,Jas,22/04/2017,8.2,3012,3,1,2,325,102,1925,Maribyrnong,-37.7922,144.8818,Western Metropolitan,,935000
West Footscray,14 Stanhope St,3,h,S,Jas,22/04/2017,8.2,3012,3,1,0,318,,,Maribyrnong,-37.7955,144.8713,Western Metropolitan,,975000
West Footscray,8/132 Rupert St,1,u,PI,Jas,29/04/2017,8.2,3012,1,1,1,0,,,Maribyrnong,-37.798,144.8672,Western Metropolitan,,185000
Williamstown,44 Electra St,4,h,SP,Greg,6/5/2017,8,3016,4,2,2,450,190,1910,Hobsons Bay,-37.861,144.8985,Western Metropolitan,,2165000
Williamstown,8 Jobson St,3,h,S,hockingstuart,6/5/2017,8,3016,3,2,2,292,117,1980,Hobsons Bay,-37.8575,144.8922,Western Metropolitan,,1245000
Williamstown,73a Victoria St,4,h,SP,Greg,6/5/2017,8,3016,4,3,2,324,229,2009,Hobsons Bay,-37.8622,144.8884,Western Metropolitan,,2075000
Williamstown,2/77 Dover Rd,2,u,S,Williams,8/4/2017,8,3016,2,1,1,0,78,1974,Hobsons Bay,-37.8536,144.8981,Western Metropolitan,,543000
Williamstown,8 Princes St,3,h,SP,Jas,8/4/2017,8,3016,3,1,0,308,120,1900,Hobsons Bay,-37.8526,144.895,Western Metropolitan,,1150000
Williamstown,35 Railway Pl,3,h,S,RT,8/4/2017,8,3016,3,1,0,273,,,Hobsons Bay,-37.8651,144.8986,Western Metropolitan,,1290000
Williamstown,2/170 Cecil St,2,h,S,Raine,13/05/2017,8,3016,2,1,2,447,,,Hobsons Bay,-37.8602,144.8997,Western Metropolitan,,1000000
Williamstown,10 Crofton Dr,5,h,S,Greg,13/05/2017,8,3016,5,3,2,531,288,1997,Hobsons Bay,-37.8629,144.8781,Western Metropolitan,,2040000
Williamstown,60 Merrett Dr,4,h,SP,Williams,13/05/2017,8,3016,4,2,4,551,,,Hobsons Bay,-37.8579,144.8786,Western Metropolitan,,1412000
Williamstown,8/97 Verdon St,2,u,S,Raine,13/05/2017,8,3016,2,1,1,0,78,1970,Hobsons Bay,-37.8589,144.8921,Western Metropolitan,,465000
Williamstown,2/47 Power St,2,h,S,Williams,20/05/2017,8,3016,2,1,1,160,,,Hobsons Bay,-37.8546,144.8883,Western Metropolitan,,855000
Williamstown,12/53 Morris St,2,u,SP,Williams,22/04/2017,8,3016,2,1,2,0,65,1990,Hobsons Bay,-37.8685,144.9058,Western Metropolitan,,550000
Williamstown,9/99 Verdon St,2,u,S,Village,22/04/2017,8,3016,2,1,1,0,,,Hobsons Bay,-37.8588,144.8919,Western Metropolitan,,490000
Williamstown,6 Caspian Tce,4,h,SP,Village,29/04/2017,8,3016,4,3,2,183,191,2006,Hobsons Bay,-37.8566,144.8737,Western Metropolitan,,1200000
Williamstown,240 Coogee La,3,h,S,Greg,29/04/2017,8,3016,3,2,2,184,,,Hobsons Bay,-37.8629,144.8896,Western Metropolitan,,1330000
Williamstown,15 Kingshott Cl,4,h,VB,Greg,29/04/2017,8,3016,4,3,2,450,,,Hobsons Bay,-37.8617,144.8786,Western Metropolitan,,1500000
Williamstown,165 Osborne St,4,h,S,Sweeney,29/04/2017,8,3016,4,2,2,260,,,Hobsons Bay,-37.8657,144.8942,Western Metropolitan,,1630000
Yarraville,76 Castlemaine St,3,h,S,Jas,6/5/2017,7,3013,3,1,0,212,,,Maribyrnong,-37.8143,144.8883,Western Metropolitan,,935000
Yarraville,8 Gordon Pde,3,h,S,Jas,6/5/2017,7,3013,3,1,2,340,119,1940,Maribyrnong,-37.8227,144.8827,Western Metropolitan,,990000
Yarraville,92 Simpson St,2,h,SP,Village,6/5/2017,7,3013,2,1,0,94,,,Maribyrnong,-37.8167,144.888,Western Metropolitan,,950000
Yarraville,15 Freame St,2,h,S,Greg,8/4/2017,7,3013,2,1,2,451,,,Maribyrnong,-37.8178,144.8752,Western Metropolitan,,1196000
Yarraville,1/17 Gordon Pde,2,h,S,Sweeney,8/4/2017,7,3013,2,1,1,79,,1965,Maribyrnong,-37.8226,144.8842,Western Metropolitan,,470000
Yarraville,14 Lennox St,3,h,SP,Jas,8/4/2017,7,3013,3,1,1,248,,,Maribyrnong,-37.8157,144.8925,Western Metropolitan,,1131500
Yarraville,54 Tongue St,4,h,S,Jas,8/4/2017,7,3013,4,2,0,607,201,1890,Maribyrnong,-37.8128,144.8905,Western Metropolitan,,2035000
Yarraville,29 Wilson St,3,h,S,Jas,8/4/2017,7,3013,3,1,0,198,98,1970,Maribyrnong,-37.8194,144.8914,Western Metropolitan,,935000
Yarraville,260 Francis St,3,h,S,Village,13/05/2017,7,3013,3,1,2,449,106.76,1940,Maribyrnong,-37.8195,144.8766,Western Metropolitan,,892000
Yarraville,1 Highgate St,4,h,S,Jas,13/05/2017,7,3013,4,1,5,445,139,1977,Maribyrnong,-37.8228,144.8769,Western Metropolitan,,985500
Yarraville,2/150 Hyde St,2,u,SP,Jas,13/05/2017,7,3013,2,2,2,0,92,1985,Maribyrnong,-37.8161,144.8967,Western Metropolitan,,650000
Yarraville,1/6 Jepson St,3,t,S,Jas,13/05/2017,7,3013,3,2,2,257,,2012,Maribyrnong,-37.813,144.8703,Western Metropolitan,,1070000
Yarraville,10/51 Stephen St,2,u,S,Village,13/05/2017,7,3013,2,1,1,0,68,1975,Maribyrnong,-37.8128,144.8953,Western Metropolitan,,397000
Yarraville,33 Bromyard St,2,h,S,Sweeney,20/05/2017,7,3013,2,1,3,469,,,Maribyrnong,-37.8184,144.872,Western Metropolitan,,1035000
Yarraville,26 Buninyong St,3,h,S,Greg,20/05/2017,7,3013,3,2,2,389,,,Maribyrnong,-37.8181,144.8882,Western Metropolitan,,1370000
Yarraville,455 Geelong Rd,2,h,PI,Village,20/05/2017,7,3013,2,1,2,304,81,1960,Maribyrnong,-37.8122,144.8671,Western Metropolitan,,650000
Yarraville,96 Hamilton St,2,h,PI,Village,20/05/2017,7,3013,2,1,0,211,,,Maribyrnong,-37.812,144.8865,Western Metropolitan,,820000
Yarraville,292 Hyde St,3,h,PI,McGrath,20/05/2017,7,3013,3,2,1,390,126,1980,Maribyrnong,-37.8227,144.8955,Western Metropolitan,,750000
Yarraville,2/10 Schild St,2,u,SP,Jas,20/05/2017,7,3013,2,1,1,0,,,Maribyrnong,-37.8167,144.8936,Western Metropolitan,,497600
Yarraville,183 Stephen St,3,h,S,Raine,20/05/2017,7,3013,3,2,0,354,135,1930,Maribyrnong,-37.8212,144.8937,Western Metropolitan,,970000
Yarraville,66 Drew St,2,h,S,hockingstuart,22/04/2017,7,3013,2,1,3,531,111,1940,Maribyrnong,-37.8158,144.8707,Western Metropolitan,,1256000
Yarraville,3/11 Fielding St,3,t,S,hockingstuart,22/04/2017,7,3013,3,2,0,152,170,2012,Maribyrnong,-37.811,144.8889,Western Metropolitan,,1120000
Yarraville,2C Castlemaine St,3,h,PI,Jas,29/04/2017,7,3013,3,3,2,305,220,2007,Maribyrnong,-37.8149,144.8942,Western Metropolitan,,1425000
Yarraville,40 Kingston St,3,h,SP,Jas,29/04/2017,7,3013,3,1,2,189,85,1920,Maribyrnong,-37.8145,144.8808,Western Metropolitan,,872500
Yarraville,46 MacKay St,4,h,S,Village,29/04/2017,7,3013,4,1,1,328,140,1920,Maribyrnong,-37.8097,144.8906,Western Metropolitan,,1455000
Yarraville,12/35 Princess St,1,u,S,Jas,29/04/2017,7,3013,1,1,1,0,54,1970,Maribyrnong,-37.8105,144.8952,Western Metropolitan,,331000
Yarraville,10 Salisbury St,3,h,S,Sweeney,29/04/2017,7,3013,3,2,2,287,210.68,2002,Maribyrnong,-37.8233,144.8825,Western Metropolitan,,950000
Abbotsford,132 Vere St,3,h,SP,Biggin,8/4/2017,2.5,3067,3,1,0,198,98,1900,Yarra,-37.8025,144.9939,Northern Metropolitan,,1000000
Abbotsford,6/205 Gipps St,2,u,S,Biggin,20/05/2017,2.5,3067,2,2,1,0,86,2013,Yarra,-37.8055,144.9961,Northern Metropolitan,,870000
Abbotsford,24 Cooke St,2,h,S,Jellis,29/04/2017,2.5,3067,2,1,0,129,128,1890,Yarra,-37.8099,145.0027,Northern Metropolitan,,1050000
Abbotsford,198 Gipps St,2,h,S,Nelson,29/04/2017,2.5,3067,2,1,1,249,98,1940,Yarra,-37.8052,144.9963,Northern Metropolitan,,1242000
Abbotsford,22 Lulie St,3,h,S,Jellis,29/04/2017,2.5,3067,3,2,0,92,114,1888,Yarra,-37.797,144.9957,Northern Metropolitan,,1165000
Airport West,48 Bedford St,3,h,S,Nelson,8/4/2017,13.5,3042,3,1,1,594,,1950,Moonee Valley,-37.7203,144.8757,Western Metropolitan,,872500
Airport West,33 Green St,3,h,S,Brad,8/4/2017,13.5,3042,3,2,2,305,136,2008,Moonee Valley,-37.7284,144.8874,Western Metropolitan,,720000
Airport West,25 Clydesdale Rd,3,h,S,McDonald,29/04/2017,13.5,3042,3,1,1,841,,,Moonee Valley,-37.7251,144.8785,Western Metropolitan,,985000
Airport West,67 Halsey Rd,3,h,VB,Nelson,29/04/2017,13.5,3042,3,1,1,488,217,1960,Moonee Valley,-37.7191,144.8857,Western Metropolitan,,510000
Airport West,2/80 Hawker St,2,u,VB,Barry,29/04/2017,13.5,3042,2,1,1,128,92,2009,Moonee Valley,-37.7216,144.8837,Western Metropolitan,,480000
Albion,26 Wyalong St,3,h,S,Bells,8/4/2017,13.9,3020,4,2,5,689,128,1951,Brimbank,-37.7776,144.8167,Western Metropolitan,,800000
Albion,1/141 Anderson Rd,2,u,S,Bells,13/05/2017,13.9,3020,2,1,1,192,88,1970,Brimbank,-37.7832,144.8275,Western Metropolitan,,420000
Albion,76 Forrest St,3,h,S,Douglas,13/05/2017,13.9,3020,3,1,2,697,,,Brimbank,-37.7841,144.8169,Western Metropolitan,,700000
Albion,2/36 Selwyn St,3,u,PI,Douglas,13/05/2017,13.9,3020,3,2,2,250,129,2013,Brimbank,-37.7798,144.8156,Western Metropolitan,,580000
Albion,1/121 Anderson Rd,1,u,VB,FN,20/05/2017,13.9,3020,1,1,1,1175,35,1970,Brimbank,-37.7849,144.8272,Western Metropolitan,,200000
Albion,67 Norwood St,3,h,S,hockingstuart,20/05/2017,13.9,3020,3,1,3,547,140,,Brimbank,-37.7765,144.8123,Western Metropolitan,,621000
Albion,2/62 Selwyn St,3,u,SA,Douglas,20/05/2017,13.9,3020,3,1,1,181,129,2000,Brimbank,-37.7815,144.8128,Western Metropolitan,,600000
Altona,7 Cowra St,3,h,SP,hockingstuart,8/4/2017,13.8,3018,3,1,2,577,,,Hobsons Bay,-37.864,144.8161,Western Metropolitan,,840000
Altona,196 Blyth St,5,h,SP,Greg,13/05/2017,13.8,3018,5,3,4,725,201,1980,Hobsons Bay,-37.8712,144.8107,Western Metropolitan,,1480000
Altona,2/214 Queen St,2,t,SP,hockingstuart,20/05/2017,13.8,3018,2,1,2,190,,,Hobsons Bay,-37.8718,144.819,Western Metropolitan,,600000
Altona,3/8 Rayner St,2,t,S,hockingstuart,22/04/2017,13.8,3018,2,1,2,178,,2009,Hobsons Bay,-37.8701,144.8209,Western Metropolitan,,597500
Altona,12 Kookaburra St,3,h,S,Greg,29/04/2017,13.8,3018,3,1,2,700,,,Hobsons Bay,-37.8707,144.8076,Western Metropolitan,,1165000
Altona,13 Linnet St,4,h,S,Greg,29/04/2017,13.8,3018,3,1,2,725,,,Hobsons Bay,-37.8678,144.816,Western Metropolitan,,1295000
Ashburton,53 Gloucester Rd,2,h,S,Woodards,8/4/2017,11,3147,2,1,1,627,,,Boroondara,-37.8689,145.0882,Southern Metropolitan,,1450000
Ashburton,2a Liberator St,2,u,S,Jellis,8/4/2017,11,3147,2,1,2,257,,,Boroondara,-37.866,145.089,Southern Metropolitan,,925000
Ashburton,23 Solway St,4,h,S,Marshall,13/05/2017,11,3147,4,3,2,480,244,2016,Boroondara,-37.8726,145.0716,Southern Metropolitan,,2220000
Ashburton,24 Baird St,3,h,S,Jellis,22/04/2017,11,3147,3,2,2,869,,,Boroondara,-37.8686,145.0721,Southern Metropolitan,,1912500
Ashburton,11 Poulter St,4,h,PI,Buxton,29/04/2017,11,3147,4,2,2,705,,,Boroondara,-37.8635,145.0895,Southern Metropolitan,,2085000
Balwyn,10A Head St,3,h,S,Barry,8/4/2017,9.7,3103,3,2,1,548,,,Boroondara,-37.8021,145.0637,Southern Metropolitan,,1380000
Balwyn,2/15 Pryton Ct,2,u,PI,Biggin,20/05/2017,9.7,3103,2,2,2,288,,,Boroondara,-37.8078,145.1031,Southern Metropolitan,,825000
Balwyn,12 Power St,3,h,PI,Fletchers,22/04/2017,9.7,3103,3,1,1,534,,,Boroondara,-37.8114,145.0793,Southern Metropolitan,,1670000
Balwyn,27A Yerrin St,3,t,S,Fletchers,22/04/2017,9.7,3103,3,3,1,329,178,2005,Boroondara,-37.8101,145.0844,Southern Metropolitan,,1680000
Brooklyn,6 Millers Rd,2,h,S,hockingstuart,22/04/2017,10.9,3012,2,1,2,780,156,1950,Hobsons Bay,-37.8241,144.8419,Western Metropolitan,,1005000
Carlton,1/2 Drummond St,3,u,S,hockingstuart,8/4/2017,1.8,3053,3,2,2,214,,1993,Melbourne,-37.8177,144.8496,Northern Metropolitan,,1520000
Carlton,2/100 Keppel St,2,t,VB,Nelson,20/05/2017,1.8,3053,2,2,1,0,90,1860,Melbourne,-37.7947,144.9724,Northern Metropolitan,,960000
Carlton,11/108 Elgin St,2,u,S,Woodards,22/04/2017,1.8,3053,2,2,1,0,110,2000,Melbourne,-37.7973,144.9712,Northern Metropolitan,,995000
Carlton,20/264 Drummond St,1,u,S,hockingstuart,29/04/2017,1.8,3053,1,1,1,0,51,2009,Melbourne,-37.7998,144.9689,Northern Metropolitan,,490000
Carlton,10/3 Lytton St,2,u,VB,Peter,29/04/2017,1.8,3053,2,1,1,4076,,,Melbourne,-37.7941,144.9678,Northern Metropolitan,,500000
Eaglemont,39 Durham St,4,h,VB,Nelson,20/05/2017,10.3,3084,4,2,2,707,217,1956,Banyule,-37.762,145.0645,Eastern Metropolitan,,1750000
Eaglemont,121 The Righi,5,h,PI,Miles,29/04/2017,10.3,3084,5,3,2,1001,,1930,Banyule,-37.7605,145.0593,Eastern Metropolitan,,2710000
East Melbourne,402/166 Wellington Pde,1,u,S,Biggin,8/4/2017,1.5,3002,1,1,1,0,,,Melbourne,-37.8161,144.9845,Northern Metropolitan,,503000
East Melbourne,4/24 Hotham St,2,u,S,Biggin,13/05/2017,1.5,3002,2,1,1,944,,,Melbourne,-37.8144,144.9896,Northern Metropolitan,,810000
East Melbourne,127 Gipps St,4,h,S,Caine,20/05/2017,1.5,3002,4,2,2,326,,1970,Melbourne,-37.8133,144.9865,Northern Metropolitan,,4275000
Elsternwick,39/2 Gordon St,1,u,S,Biggin,8/4/2017,8.5,3185,1,1,1,1851,,,Glen Eira,-37.8822,144.9994,Southern Metropolitan,,385000
Elsternwick,9/39 Horne St,3,t,VB,Beller,8/4/2017,8.5,3185,3,2,2,114,145,1995,Glen Eira,-37.8857,145.0011,Southern Metropolitan,,850000
Elsternwick,8/37 Victoria St,2,u,SP,Gary,8/4/2017,8.5,3185,2,1,1,0,97,1960,Glen Eira,-37.8881,145.0097,Southern Metropolitan,,740000
Elsternwick,24 Clarence St,3,h,S,Biggin,20/05/2017,8.5,3185,3,2,2,439,,1912,Glen Eira,-37.892,145.0103,Southern Metropolitan,,1940000
Elsternwick,4/34 Horne St,2,u,S,Hodges,29/04/2017,8.5,3185,2,1,1,0,,,Glen Eira,-37.886,145.0008,Southern Metropolitan,,595000
Elsternwick,3/33 St Georges Rd,2,u,S,Gary,29/04/2017,8.5,3185,2,1,1,0,76,1968,Glen Eira,-37.8817,145.0032,Southern Metropolitan,,632500
Elwood,4/88 Addison St,2,u,SP,Biggin,8/4/2017,7.7,3184,2,1,1,1912,,1970,Port Phillip,-37.8795,144.98,Southern Metropolitan,,687000
Elwood,12/10 Docker St,2,u,S,hockingstuart,8/4/2017,7.7,3184,2,2,2,626,125,2008,Port Phillip,-37.8865,144.9874,Southern Metropolitan,,1260000
Elwood,9/457 St Kilda St,2,u,S,hockingstuart,8/4/2017,7.7,3184,2,1,1,845,,1970,Port Phillip,-37.8888,144.991,Southern Metropolitan,,695000
Elwood,8/89 Addison St,3,u,S,Whiting,13/05/2017,7.7,3184,3,1,1,0,,,Port Phillip,-37.8794,144.9804,Southern Metropolitan,,950000
Elwood,7/282 Barkly St,1,u,S,Biggin,13/05/2017,7.7,3184,1,1,0,0,39.5,1959,Port Phillip,-37.8749,144.9799,Southern Metropolitan,,360000
Elwood,9 Kendall St,3,h,VB,Chisholm,13/05/2017,7.7,3184,3,2,2,270,,,Port Phillip,-37.8805,144.9933,Southern Metropolitan,,1875000
Elwood,6/5 Alfriston St,2,u,S,hockingstuart,20/05/2017,7.7,3184,2,1,0,0,,1960,Port Phillip,-37.8753,144.9902,Southern Metropolitan,,642000
Elwood,23 Byron St,3,h,S,Chisholm,20/05/2017,7.7,3184,3,2,1,362,138,1900,Port Phillip,-37.8772,144.9904,Southern Metropolitan,,1520000
Elwood,13 Cyril St,5,h,S,Biggin,20/05/2017,7.7,3184,5,2,1,399,,1910,Port Phillip,-37.8777,144.9915,Southern Metropolitan,,2275000
Elwood,14/125 Ormond Rd,2,u,SP,Buxton,20/05/2017,7.7,3184,2,2,2,0,92,2001,Port Phillip,-37.8857,144.9884,Southern Metropolitan,,800000
Elwood,6/53 Tennyson St,2,u,SA,Morleys,20/05/2017,7.7,3184,2,1,1,0,76,1960,Port Phillip,-37.8777,144.9891,Southern Metropolitan,,500000
Elwood,102/95 Ormond Rd,1,u,VB,McGrath,29/04/2017,7.7,3184,1,1,1,0,53,2002,Port Phillip,-37.8852,144.9877,Southern Metropolitan,,490000
Essendon North,10 Cowper St,4,h,S,Barry,8/4/2017,9.4,3041,4,2,2,521,157,1945,Moonee Valley,-37.7372,144.9022,Western Metropolitan,,1291000
Essendon North,3 Madden St,2,t,S,Pagan,20/05/2017,9.4,3041,2,2,1,175,,,Moonee Valley,-37.7417,144.9079,Western Metropolitan,,810000
Essendon North,5/15 Bulla Rd,2,u,S,Nelson,22/04/2017,9.4,3041,2,1,1,82,,1970,Moonee Valley,-37.743,144.9084,Western Metropolitan,,415500
Fitzroy,60 Argyle St,2,t,VB,Nelson,8/4/2017,1.6,3065,2,2,1,81,136,1990,Yarra,-37.7976,144.9778,Northern Metropolitan,,1100000
Fitzroy,29 Bell St,2,t,S,Nelson,8/4/2017,1.6,3065,2,1,2,6261,117,1999,Yarra,-37.799,144.975,Northern Metropolitan,,1350000
Fitzroy,320/416 Gore St,2,u,VB,Nelson,8/4/2017,1.6,3065,2,1,1,2122,,,Yarra,-37.7967,144.9836,Northern Metropolitan,,600000
Fitzroy,28 Greeves St,2,h,VB,Jellis,13/05/2017,1.6,3065,2,1,0,131,110,1900,Yarra,-37.7999,144.9776,Northern Metropolitan,,1350000
Fitzroy,7B Hargreaves St,3,h,S,Jellis,13/05/2017,1.6,3065,3,2,1,0,,,Yarra,-37.8007,144.9833,Northern Metropolitan,,2725000
Fitzroy,322 Young St,2,t,S,Nelson,20/05/2017,1.6,3065,2,1,1,87,,2000,Yarra,-37.7959,144.9802,Northern Metropolitan,,1050000
Fitzroy,10/59 Young St,3,h,S,Nelson,20/05/2017,1.6,3065,3,2,2,718,,2006,Yarra,-37.8065,144.9781,Northern Metropolitan,,1326000
Fitzroy,233 Gore St,2,h,SP,Brad,29/04/2017,1.6,3065,2,1,0,63,,1900,Yarra,-37.8018,144.9825,Northern Metropolitan,,1200000
Fitzroy,503/185 Rose St,2,u,SP,Jellis,29/04/2017,1.6,3065,2,1,1,0,,,Yarra,-37.7964,144.9839,Northern Metropolitan,,681500
Gowanbrae,3 Birk Ct,3,h,S,Nelson,8/4/2017,13.6,3043,3,2,1,277,168,2010,Moreland,-37.7039,144.8986,Western Metropolitan,,680000
Gowanbrae,3 Daffodil Ct,3,h,S,Nelson,8/4/2017,13.6,3043,3,2,2,585,,,Moreland,-37.7055,144.8943,Western Metropolitan,,741000
Gowanbrae,7 Adelaide Bvd,4,h,S,Nelson,13/05/2017,13.6,3043,4,2,2,702,170,2003,Moreland,-37.7071,144.8989,Western Metropolitan,,990000
Gowanbrae,13 Gowanbrae Dr,4,h,S,Nelson,29/04/2017,13.6,3043,4,2,3,737,265,2010,Moreland,-37.7088,144.8938,Western Metropolitan,,970000
Jacana,81 Johnstone St,3,h,SP,Barry,8/4/2017,14.5,3047,3,1,2,630,105.23,1970,Hume,-37.6822,144.9108,Northern Metropolitan,,485000
Jacana,17 Bannister St,4,h,S,YPA,20/05/2017,14.5,3047,4,1,2,604,,,Hume,-37.6875,144.9102,Northern Metropolitan,,618000
Keilor Park,49a Spence St,3,u,S,Barry,22/04/2017,14.5,3042,3,1,2,431,,,Brimbank,-37.721,144.8584,Western Metropolitan,,616000
Keilor Park,7 Zagreb Ct,3,h,S,Nelson,29/04/2017,14.5,3042,3,2,2,650,150,1980,Brimbank,-37.724,144.8514,Western Metropolitan,,773000
Kensington,303/62 Altona St,1,u,SP,Edward,8/4/2017,4.2,3031,1,1,1,2581,,,Melbourne,-37.7979,144.9265,Northern Metropolitan,,355000
Kensington,20 Bradfield La,1,t,SA,Biggin,8/4/2017,4.2,3031,1,1,1,0,46,2000,Melbourne,-37.7886,144.9253,Northern Metropolitan,,425000
Kensington,217/71 Henry St,2,u,SP,Pagan,8/4/2017,4.2,3031,2,2,1,2592,70,2012,Melbourne,-37.7961,144.9261,Northern Metropolitan,,535000
Kensington,10/2 Howlett St,2,u,S,Edward,8/4/2017,4.2,3031,2,1,1,0,86,2000,Melbourne,-37.7897,144.9228,Northern Metropolitan,,500000
Kensington,9/11 Smith St,2,u,VB,Edward,13/05/2017,4.2,3031,2,1,1,0,73,2011,Melbourne,-37.7912,144.9318,Northern Metropolitan,,525000
Kensington,16 Altona St,2,h,S,Nelson,20/05/2017,4.2,3031,2,1,0,155,,,Melbourne,-37.7989,144.9275,Northern Metropolitan,,1110000
Kensington,4/26 Barnett St,3,t,S,Nelson,20/05/2017,4.2,3031,3,1,1,98,101,1997,Melbourne,-37.791,144.9323,Northern Metropolitan,,917500
Kensington,109/18 Bent St,2,u,SP,Rendina,20/05/2017,4.2,3031,2,2,1,2135,,2012,Melbourne,-37.7956,144.935,Northern Metropolitan,,730000
Kensington,2/2 McCracken St,2,t,SP,Biggin,20/05/2017,4.2,3031,2,1,0,113,,,Melbourne,-37.7898,144.9276,Northern Metropolitan,,811000
Kensington,23 Wakefield St,3,h,S,Rendina,20/05/2017,4.2,3031,3,2,1,180,,,Melbourne,-37.7973,144.9208,Northern Metropolitan,,1190000
Kensington,33 Chelmsford St,2,h,S,Rendina,22/04/2017,4.2,3031,2,1,0,184,,,Melbourne,-37.7964,144.9339,Northern Metropolitan,,903000
Kensington,41 Kensington Rd,3,h,S,Rendina,22/04/2017,4.2,3031,3,1,1,0,125,2003,Melbourne,-37.7954,144.9259,Northern Metropolitan,,902500
Kensington,33 McCracken St,4,h,SP,Hodges,22/04/2017,4.2,3031,4,2,1,309,,,Melbourne,-37.791,144.928,Northern Metropolitan,,1817000
Kensington,2/75 McCracken St,2,u,S,Nelson,22/04/2017,4.2,3031,2,1,1,0,,1975,Melbourne,-37.7928,144.9279,Northern Metropolitan,,528000
Kensington,420 Arden St,2,h,VB,Nelson,29/04/2017,4.2,3031,2,1,0,159,,,Melbourne,-37.7985,144.9307,Northern Metropolitan,,1000000
Kensington,310/71 Henry St,1,u,VB,Edward,29/04/2017,4.2,3031,1,1,1,2592,,,Melbourne,-37.7961,144.9261,Northern Metropolitan,,380000
Kensington,33 McCracken St,4,h,SP,Hodges,29/04/2017,4.2,3031,4,2,1,309,,,Melbourne,-37.791,144.928,Northern Metropolitan,,1817000
Middle Park,26 Canterbury Rd,3,h,S,RT,8/4/2017,4.1,3206,3,1,0,112,,,Port Phillip,-37.8447,144.9604,Southern Metropolitan,,1420000
Middle Park,81 Carter St,2,h,S,Greg,8/4/2017,4.1,3206,2,1,1,107,,1900,Port Phillip,-37.8468,144.9612,Southern Metropolitan,,1335000
