year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2014,7,17,956.0,6.0,1612.0,12.0,WN,N946WN,42,PDX,HOU,230.0,1843,9.0,56.0
2014,8,12,1952.0,72.0,2206.0,81.0,AS,N788AS,302,SEA,SFO,111.0,679,19.0,52.0
2014,2,24,827.0,-3.0,1218.0,2.0,US,N620AW,471,SEA,PHX,138.0,1107,8.0,27.0
2014,8,13,2001.0,-4.0,2228.0,-12.0,VX,N640VA,798,SEA,LAX,124.0,954,20.0,1.0
2014,6,18,922.0,-3.0,1455.0,-19.0,AS,N563AS,654,PDX,DFW,194.0,1616,9.0,22.0
2014,7,20,1934.0,70.0,2209.0,61.0,DL,N332NB,952,PDX,SLC,82.0,630,19.0,34.0
2014,7,25,1019.0,4.0,1700.0,0.0,AS,N318AS,788,SEA,MSY,245.0,2086,10.0,19.0
2014,6,5,731.0,-14.0,943.0,-11.0,OO,N219AG,3486,PDX,BOI,51.0,344,7.0,31.0
2014,7,28,2040.0,70.0,2338.0,68.0,AS,N433AS,859,SEA,HNL,338.0,2677,20.0,40.0
2014,3,26,1124.0,-6.0,1337.0,-13.0,AS,N559AS,572,PDX,SAN,120.0,933,11.0,24.0
2014,10,30,,,,,UA,,1025,PDX,SFO,,550,,
2014,1,14,1122.0,2.0,1502.0,-33.0,AS,N594AS,809,PDX,OGG,326.0,2562,11.0,22.0
2014,10,23,1754.0,194.0,1957.0,187.0,WN,N285WN,4535,PDX,LAS,106.0,763,17.0,54.0
2014,4,13,1204.0,-7.0,1241.0,-9.0,OO,N582SW,5411,PDX,EUG,28.0,106,12.0,4.0
2014,5,3,909.0,-6.0,1142.0,-2.0,AS,N644AS,554,SEA,PSP,136.0,987,9.0,9.0
2014,8,27,2311.0,-6.0,606.0,-17.0,DL,N820DN,932,PDX,DTW,219.0,1953,23.0,11.0
2014,5,9,559.0,-1.0,1217.0,27.0,AA,N3BVAA,1094,SEA,DFW,189.0,1660,5.0,59.0
2014,6,25,728.0,5.0,941.0,0.0,UA,N828UA,294,SEA,SFO,107.0,679,7.0,28.0
2014,10,17,1324.0,-6.0,1539.0,-26.0,AS,N794AS,97,SEA,ANC,179.0,1448,13.0,24.0
2014,5,8,1115.0,15.0,1453.0,18.0,WN,N496WN,4296,SEA,DEN,132.0,1024,11.0,15.0
2014,7,16,710.0,10.0,901.0,16.0,VX,N852VA,84,PDX,SFO,82.0,550,7.0,10.0
2014,7,29,1311.0,-4.0,1522.0,-7.0,UA,N415UA,698,SEA,SFO,105.0,679,13.0,11.0
2014,7,8,926.0,-8.0,1643.0,-4.0,DL,N6716C,1350,SEA,DTW,227.0,1927,9.0,26.0
2014,4,11,740.0,-5.0,941.0,-13.0,OO,N215AG,3486,PDX,BOI,49.0,344,7.0,40.0
2014,6,11,1616.0,-7.0,1806.0,-31.0,UA,N452UA,587,SEA,SFO,96.0,679,16.0,16.0
2014,1,14,845.0,0.0,1657.0,8.0,AS,N549AS,32,SEA,PHL,287.0,2378,8.0,45.0
2014,11,13,2026.0,91.0,2223.0,88.0,OO,N218AG,3490,SEA,FAT,97.0,748,20.0,26.0
2014,12,19,1353.0,23.0,1726.0,26.0,WN,N773SA,2880,PDX,PHX,126.0,1009,13.0,53.0
2014,11,10,726.0,-9.0,844.0,-5.0,AS,N765AS,65,SEA,KTN,110.0,680,7.0,26.0
2014,8,3,1556.0,-4.0,1646.0,-6.0,OO,N810SK,4500,PDX,SEA,27.0,129,15.0,56.0
2014,7,20,1923.0,-2.0,2201.0,-2.0,AS,N644AS,464,SEA,LAX,138.0,954,19.0,23.0
2014,9,18,555.0,-5.0,822.0,17.0,AS,N556AS,320,SEA,SFO,115.0,679,5.0,55.0
2014,9,9,1116.0,-4.0,1354.0,-18.0,AS,N625AS,656,SEA,PHX,136.0,1107,11.0,16.0
2014,10,24,1036.0,5.0,1601.0,-26.0,UA,N77430,1485,SEA,ORD,184.0,1721,10.0,36.0
2014,4,10,1013.0,7.0,1240.0,11.0,OO,N803SK,4804,SEA,LAS,122.0,867,10.0,13.0
2014,4,7,639.0,-6.0,846.0,-16.0,OO,N216AG,3460,PDX,ONT,107.0,838,6.0,39.0
2014,2,20,2306.0,21.0,625.0,10.0,DL,N802DN,2188,SEA,ATL,239.0,2182,23.0,6.0
2014,4,22,600.0,0.0,933.0,-2.0,WN,N266WN,1279,SEA,DEN,132.0,1024,6.0,0.0
2014,3,9,2308.0,-7.0,509.0,-8.0,UA,N66808,1129,SEA,IAH,217.0,1874,23.0,8.0
2014,5,26,901.0,-4.0,1439.0,-11.0,WN,N457WN,1263,SEA,MKE,197.0,1694,9.0,1.0
2014,8,10,902.0,-3.0,1455.0,5.0,AA,N621AA,312,SEA,DFW,204.0,1660,9.0,2.0
2014,6,28,2015.0,30.0,2232.0,24.0,DL,N817DN,1581,SEA,ANC,174.0,1448,20.0,15.0
2014,3,30,1042.0,-3.0,1328.0,3.0,WN,N614SW,3246,PDX,SLC,95.0,630,10.0,42.0
2014,3,8,1211.0,-4.0,1746.0,11.0,WN,N926WN,3893,PDX,MCI,184.0,1482,12.0,11.0
2014,8,26,1752.0,2.0,2017.0,-5.0,AS,N528AS,109,SEA,ANC,188.0,1448,17.0,52.0
2014,11,13,640.0,0.0,1206.0,-19.0,AS,N519AS,662,SEA,DFW,187.0,1660,6.0,40.0
2014,1,2,1100.0,10.0,1613.0,8.0,WN,N904WN,899,PDX,MCI,179.0,1482,11.0,0.0
2014,4,3,2129.0,-11.0,2309.0,-16.0,AS,N594AS,372,SEA,SMF,81.0,605,21.0,29.0
2014,3,20,2307.0,0.0,658.0,-16.0,B6,N529JB,498,SEA,BOS,275.0,2496,23.0,7.0
2014,7,21,1641.0,-9.0,1924.0,-1.0,B6,N775JB,1007,SEA,LGB,136.0,965,16.0,41.0
2014,2,7,1211.0,-4.0,1418.0,0.0,AS,N788AS,324,SEA,SJC,112.0,697,12.0,11.0
2014,4,11,533.0,-7.0,733.0,-8.0,UA,N842UA,468,SEA,SFO,101.0,679,5.0,33.0
2014,7,24,929.0,-5.0,1635.0,-13.0,DL,N340NW,1350,SEA,DTW,222.0,1927,9.0,29.0
2014,2,17,1548.0,13.0,1819.0,-6.0,AS,N706AS,101,SEA,ANC,194.0,1448,15.0,48.0
2014,3,28,1808.0,3.0,2338.0,-12.0,AS,N318AS,26,SEA,ORD,194.0,1721,18.0,8.0
2014,6,1,1134.0,-2.0,1223.0,8.0,OO,N235SW,5411,PDX,EUG,35.0,106,11.0,34.0
2014,3,20,709.0,-1.0,1243.0,-12.0,AA,N3CXAA,1308,SEA,DFW,187.0,1660,7.0,9.0
2014,2,8,1059.0,39.0,1337.0,42.0,OO,N823SK,4549,SEA,LAX,133.0,954,10.0,59.0
2014,12,2,2330.0,235.0,137.0,237.0,VX,N853VA,759,SEA,SFO,110.0,679,23.0,30.0
2014,11,27,1832.0,-8.0,2039.0,-1.0,OO,N632SK,4570,SEA,SJC,111.0,697,18.0,32.0
2014,1,1,1857.0,42.0,2053.0,33.0,WN,N240WN,286,SEA,SJC,100.0,697,18.0,57.0
2014,1,4,2302.0,2.0,133.0,-12.0,AS,N433AS,103,SEA,ANC,192.0,1448,23.0,2.0
2014,7,16,2102.0,84.0,23.0,80.0,F9,N219FR,794,PDX,DEN,126.0,991,21.0,2.0
2014,7,25,1321.0,-4.0,1846.0,13.0,AS,N309AS,34,SEA,MSP,171.0,1399,13.0,21.0
2014,8,6,857.0,2.0,1113.0,-2.0,WN,N913WN,2144,PDX,SAN,124.0,933,8.0,57.0
2014,1,23,1200.0,1.0,1939.0,0.0,DL,N717TW,1962,SEA,ATL,251.0,2182,12.0,0.0
2014,10,16,1135.0,20.0,1251.0,6.0,AS,N303AS,75,SEA,JNU,120.0,909,11.0,35.0
2014,11,11,1928.0,-7.0,2248.0,-10.0,AS,N513AS,678,SEA,DEN,118.0,1024,19.0,28.0
2014,4,26,815.0,0.0,1608.0,-26.0,US,N676AW,669,PDX,PHL,276.0,2406,8.0,15.0
2014,1,17,631.0,26.0,1222.0,23.0,UA,N449UA,646,PDX,ORD,208.0,1739,6.0,31.0
2014,6,16,554.0,-1.0,910.0,-15.0,WN,N440LV,4349,PDX,DEN,124.0,991,5.0,54.0
2014,4,16,1444.0,-1.0,1806.0,-4.0,F9,N910FR,234,PDX,DEN,123.0,991,14.0,44.0
2014,10,23,638.0,-7.0,724.0,-13.0,OO,N814SK,4603,PDX,SEA,31.0,129,6.0,38.0
2014,5,29,1759.0,-6.0,2350.0,-4.0,AS,N525AS,26,SEA,ORD,208.0,1721,17.0,59.0
2014,6,28,603.0,-7.0,922.0,-21.0,F9,N210FR,144,SEA,DEN,115.0,1024,6.0,3.0
2014,4,9,2352.0,-7.0,535.0,-30.0,UA,N87527,1220,SEA,IAH,209.0,1874,23.0,52.0
2014,3,20,838.0,-2.0,1707.0,-8.0,AS,N553AS,38,SEA,FLL,312.0,2717,8.0,38.0
2014,6,25,640.0,15.0,850.0,9.0,OO,N223AG,3460,PDX,ONT,111.0,838,6.0,40.0
2014,2,2,906.0,-9.0,1642.0,-1.0,DL,N3771K,966,PDX,ATL,245.0,2172,9.0,6.0
2014,7,31,1349.0,34.0,1619.0,50.0,UA,N804UA,816,SEA,SFO,100.0,679,13.0,49.0
2014,4,13,627.0,-3.0,1358.0,-1.0,DL,N3764D,1156,PDX,ATL,250.0,2172,6.0,27.0
2014,7,27,1209.0,13.0,1809.0,2.0,UA,N30401,1173,PDX,IAH,227.0,1825,12.0,9.0
2014,3,10,1421.0,4.0,1954.0,-10.0,UA,N565UA,998,SEA,ORD,190.0,1721,14.0,21.0
2014,10,28,1703.0,-2.0,1925.0,-10.0,AS,N403AS,474,SEA,LAX,122.0,954,17.0,3.0
2014,8,18,1157.0,-4.0,1241.0,-4.0,OO,N292SW,5325,PDX,RDM,30.0,116,11.0,57.0
2014,5,9,557.0,-3.0,1156.0,-12.0,UA,N843UA,470,PDX,IAH,219.0,1825,5.0,57.0
2014,11,9,803.0,3.0,1534.0,-36.0,AS,N440AS,8,SEA,EWR,253.0,2402,8.0,3.0
2014,11,23,1557.0,-3.0,1748.0,-11.0,OO,N633SK,4568,SEA,SJC,92.0,697,15.0,57.0
2014,2,12,1343.0,18.0,1921.0,-14.0,AA,N3BYAA,115,PDX,ORD,193.0,1739,13.0,43.0
2014,6,22,843.0,-2.0,1135.0,-5.0,HA,N391HA,21,SEA,HNL,332.0,2677,8.0,43.0
2014,1,6,1942.0,107.0,2139.0,104.0,WN,N8619F,3464,SEA,OAK,99.0,672,19.0,42.0
2014,5,31,1215.0,5.0,1751.0,-14.0,AA,N437AA,1568,PDX,DFW,196.0,1616,12.0,15.0
2014,12,14,1653.0,-7.0,1905.0,-2.0,OO,N217AG,3462,PDX,ONT,115.0,838,16.0,53.0
2014,8,11,1633.0,3.0,1923.0,6.0,DL,N37700,1363,SEA,LAX,143.0,954,16.0,33.0
2014,9,17,1409.0,-6.0,1505.0,0.0,OO,N825SK,4790,SEA,PDX,33.0,129,14.0,9.0
2014,7,3,709.0,-6.0,933.0,-37.0,AS,N459AS,833,PDX,HNL,313.0,2603,7.0,9.0
2014,8,27,1404.0,-6.0,1955.0,-5.0,AA,N3JKAA,2318,SEA,DFW,200.0,1660,14.0,4.0
2014,2,16,1226.0,1.0,1605.0,-10.0,AS,N306AS,648,SEA,TUS,144.0,1216,12.0,26.0
2014,12,18,512.0,-3.0,847.0,-13.0,US,N664AW,480,SEA,PHX,132.0,1107,5.0,12.0
2014,10,19,1946.0,-4.0,2316.0,1.0,F9,N921FR,142,SEA,DEN,129.0,1024,19.0,46.0
2014,4,12,2057.0,14.0,2246.0,-2.0,AS,N513AS,300,SEA,SFO,88.0,679,20.0,57.0
2014,12,17,1737.0,-7.0,2104.0,-12.0,OO,N494CA,5659,PDX,DEN,131.0,991,17.0,37.0
2014,8,27,1115.0,0.0,1722.0,-13.0,WN,N8606C,4196,SEA,BNA,234.0,1978,11.0,15.0
2014,7,9,1933.0,8.0,2254.0,-11.0,WN,N779SW,1918,SEA,DEN,124.0,1024,19.0,33.0
2014,12,12,1209.0,14.0,1802.0,27.0,AA,N4WNAA,1453,PDX,DFW,200.0,1616,12.0,9.0
2014,10,16,1318.0,13.0,1639.0,14.0,F9,N938FR,790,PDX,DEN,116.0,991,13.0,18.0
2014,7,30,610.0,-5.0,956.0,14.0,F9,N202FR,796,PDX,DEN,142.0,991,6.0,10.0
2014,1,3,605.0,-5.0,848.0,-2.0,AS,N317AS,426,SEA,LAX,129.0,954,6.0,5.0
2014,6,2,948.0,49.0,1201.0,49.0,UA,N838UA,698,SEA,SFO,102.0,679,9.0,48.0
2014,3,4,921.0,-8.0,1127.0,-16.0,UA,N474UA,821,SEA,SFO,99.0,679,9.0,21.0
2014,8,5,1735.0,-10.0,2322.0,-13.0,F9,N203FR,1080,PDX,STL,208.0,1708,17.0,35.0
2014,4,12,650.0,0.0,1151.0,-14.0,AS,N516AS,36,SEA,MSP,164.0,1399,6.0,50.0
2014,6,2,1038.0,-7.0,1306.0,2.0,OO,N225AG,3482,SEA,SBA,126.0,908,10.0,38.0
2014,6,19,853.0,11.0,1105.0,5.0,UA,N34455,1129,SEA,SFO,105.0,679,8.0,53.0
2014,8,20,2320.0,5.0,5.0,12.0,AS,N506AS,410,SEA,BLI,31.0,93,23.0,20.0
2014,7,23,1019.0,-1.0,1313.0,18.0,AS,N588AS,452,SEA,LAX,139.0,954,10.0,19.0
2014,2,8,1104.0,23.0,1204.0,35.0,OO,N563SW,5325,SEA,PDX,41.0,129,11.0,4.0
2014,3,14,1513.0,8.0,1724.0,1.0,AS,N779AS,588,PDX,PSP,116.0,873,15.0,13.0
2014,1,23,727.0,3.0,940.0,0.0,UA,N72405,1076,SEA,SFO,91.0,679,7.0,27.0
2014,6,10,1050.0,-5.0,1915.0,38.0,DL,N177DZ,2160,PDX,ATL,305.0,2172,10.0,50.0
2014,9,29,2350.0,-9.0,531.0,-36.0,UA,N66828,1455,PDX,IAH,203.0,1825,23.0,50.0
2014,3,16,2344.0,-6.0,516.0,-34.0,UA,N853UA,472,PDX,IAH,199.0,1825,23.0,44.0
2014,8,14,1640.0,50.0,52.0,55.0,AS,N597AS,734,SEA,BOS,296.0,2496,16.0,40.0
2014,9,20,1448.0,-2.0,1727.0,5.0,AS,N528AS,554,SEA,PSP,137.0,987,14.0,48.0
2014,10,1,1930.0,0.0,2128.0,-7.0,VX,N525VA,759,SEA,SFO,101.0,679,19.0,30.0
2014,10,9,1229.0,-1.0,1436.0,4.0,AS,N794AS,324,SEA,SJC,110.0,697,12.0,29.0
2014,7,12,553.0,-7.0,836.0,-10.0,DL,N664DN,1831,PDX,SLC,80.0,630,5.0,53.0
2014,1,29,756.0,-4.0,1555.0,-25.0,AS,N548AS,16,SEA,MCO,281.0,2554,7.0,56.0
2014,8,16,1755.0,5.0,1935.0,0.0,WN,N230WN,1494,SEA,SMF,85.0,605,17.0,55.0
2014,10,17,1838.0,8.0,2113.0,-2.0,WN,N648SW,187,SEA,SAN,139.0,1050,18.0,38.0
2014,10,13,651.0,-14.0,912.0,-12.0,AS,N612AS,582,PDX,SNA,127.0,859,6.0,51.0
2014,3,24,1036.0,-1.0,1358.0,-11.0,F9,N213FR,138,SEA,DEN,123.0,1024,10.0,36.0
2014,9,30,1256.0,-3.0,1543.0,7.0,DL,N395DN,2436,SEA,ANC,207.0,1448,12.0,56.0
2014,12,14,1836.0,-4.0,2045.0,-40.0,AS,N431AS,109,SEA,ANC,173.0,1448,18.0,36.0
2014,11,3,1856.0,-4.0,1940.0,-11.0,OO,N608SK,4557,SEA,PDX,27.0,129,18.0,56.0
2014,8,1,2313.0,-2.0,622.0,-6.0,DL,N328NW,2568,SEA,CVG,229.0,1965,23.0,13.0
2014,1,2,841.0,-4.0,1651.0,2.0,AS,N435AS,32,SEA,PHL,278.0,2378,8.0,41.0
2014,8,7,1536.0,6.0,2332.0,-2.0,AS,N407AS,14,SEA,EWR,276.0,2402,15.0,36.0
2014,12,16,900.0,0.0,1046.0,3.0,AS,N585AS,370,SEA,SMF,81.0,605,9.0,0.0
2014,8,31,956.0,1.0,1200.0,-5.0,AS,N792AS,318,SEA,SFO,97.0,679,9.0,56.0
2014,3,27,553.0,-7.0,733.0,-12.0,AS,N563AS,406,PDX,SJC,83.0,569,5.0,53.0
2014,1,28,1610.0,33.0,1918.0,13.0,F9,N948FR,148,SEA,DEN,110.0,1024,16.0,10.0
2014,7,10,1855.0,0.0,2141.0,6.0,AS,N566AS,498,SEA,SAN,146.0,1050,18.0,55.0
2014,11,12,1030.0,0.0,1409.0,-9.0,AS,N553AS,656,SEA,PHX,129.0,1107,10.0,30.0
2014,1,13,1259.0,-1.0,1622.0,2.0,WN,N283WN,1160,PDX,DEN,125.0,991,12.0,59.0
2014,11,29,1234.0,9.0,1523.0,22.0,AS,N615AS,500,SEA,SNA,140.0,978,12.0,34.0
2014,11,14,1431.0,-4.0,2006.0,-19.0,AA,N3FPAA,1054,SEA,ORD,189.0,1721,14.0,31.0
2014,5,21,1008.0,-7.0,1219.0,-31.0,VX,N527VA,784,SEA,LAX,115.0,954,10.0,8.0
2014,6,4,553.0,-7.0,1141.0,-9.0,AA,N594AA,1650,PDX,DFW,195.0,1616,5.0,53.0
2014,12,2,2316.0,6.0,201.0,-4.0,AS,N409AS,127,SEA,FAI,203.0,1533,23.0,16.0
2014,9,16,656.0,-4.0,1247.0,-13.0,AA,N3DWAA,86,PDX,ORD,202.0,1739,6.0,56.0
2014,2,12,1135.0,10.0,1406.0,4.0,AS,N589AS,498,SEA,SAN,136.0,1050,11.0,35.0
2014,11,4,846.0,-4.0,1432.0,-13.0,AA,N3AJAA,42,SEA,ORD,188.0,1721,8.0,46.0
2014,8,30,2346.0,21.0,513.0,8.0,AA,N3BGAA,1230,SEA,DFW,183.0,1660,23.0,46.0
2014,6,25,1236.0,21.0,1455.0,10.0,DL,N3749D,2436,SEA,ANC,183.0,1448,12.0,36.0
2014,8,1,831.0,1.0,1116.0,1.0,WN,N433LV,1532,SEA,SAN,145.0,1050,8.0,31.0
2014,7,9,2304.0,4.0,135.0,9.0,AS,N302AS,103,SEA,ANC,192.0,1448,23.0,4.0
2014,1,5,1047.0,32.0,1455.0,35.0,HA,N385HA,25,PDX,HNL,351.0,2603,10.0,47.0
2014,6,27,613.0,13.0,1149.0,-1.0,AA,N3AKAA,1094,SEA,DFW,189.0,1660,6.0,13.0
2014,2,28,1827.0,17.0,2120.0,15.0,DL,N651DL,2150,SEA,SLC,94.0,689,18.0,27.0
2014,4,11,1658.0,58.0,1856.0,63.0,AS,N627AS,346,SEA,OAK,101.0,671,16.0,58.0
2014,1,10,639.0,-6.0,856.0,-9.0,AS,N413AS,560,PDX,LAX,103.0,834,6.0,39.0
2014,8,25,1838.0,28.0,22.0,28.0,AS,N442AS,26,SEA,ORD,199.0,1721,18.0,38.0
2014,6,22,1341.0,11.0,2212.0,24.0,DL,N546US,2647,SEA,JFK,297.0,2422,13.0,41.0
2014,8,31,1629.0,4.0,1844.0,-16.0,B6,N633JB,1007,SEA,LGB,122.0,965,16.0,29.0
2014,10,15,17.0,32.0,545.0,20.0,AA,N3JBAA,1230,SEA,DFW,189.0,1660,0.0,17.0
2014,12,22,2150.0,-20.0,47.0,-31.0,AS,N537AS,143,PDX,ANC,211.0,1542,21.0,50.0
2014,3,30,930.0,-5.0,1144.0,-16.0,AS,N305AS,602,SEA,LAS,116.0,867,9.0,30.0
2014,5,2,554.0,-6.0,818.0,-19.0,AS,N537AS,81,SEA,ANC,186.0,1448,5.0,54.0
2014,9,20,820.0,-10.0,1031.0,-4.0,AS,N564AS,626,PDX,LAS,108.0,763,8.0,20.0
2014,7,9,2021.0,-4.0,2230.0,-7.0,OO,N216AG,3464,PDX,ONT,117.0,838,20.0,21.0
2014,6,29,1353.0,3.0,1618.0,-9.0,B6,N563JB,407,SEA,LGB,125.0,965,13.0,53.0
2014,5,21,834.0,-1.0,1643.0,4.0,AS,N413AS,32,SEA,PHL,290.0,2378,8.0,34.0
2014,10,28,1457.0,117.0,1637.0,112.0,WN,N665WN,775,PDX,SJC,91.0,569,14.0,57.0
2014,7,4,2118.0,-7.0,2323.0,-3.0,AS,N592AS,356,SEA,OAK,105.0,671,21.0,18.0
2014,1,31,2006.0,-9.0,2239.0,-21.0,AS,N407AS,111,SEA,ANC,192.0,1448,20.0,6.0
2014,7,10,815.0,65.0,1020.0,61.0,AS,N318AS,222,SEA,SFO,104.0,679,8.0,15.0
2014,9,26,1349.0,5.0,2055.0,-5.0,DL,N827DN,2424,SEA,DTW,228.0,1927,13.0,49.0
2014,10,13,1846.0,15.0,2033.0,16.0,UA,N433UA,353,PDX,SFO,88.0,550,18.0,46.0
2014,4,5,815.0,0.0,1606.0,-3.0,AS,N528AS,4,SEA,DCA,271.0,2329,8.0,15.0
2014,9,21,1313.0,-2.0,1616.0,4.0,AS,N423AS,726,SEA,SLC,97.0,689,13.0,13.0
2014,3,16,1947.0,17.0,2250.0,-5.0,AS,N508AS,893,SEA,HNL,350.0,2677,19.0,47.0
2014,11,2,628.0,-2.0,1401.0,-4.0,DL,N826DN,1598,SEA,ATL,256.0,2182,6.0,28.0
2014,1,10,915.0,60.0,1512.0,47.0,AA,N3GLAA,1236,SEA,ORD,199.0,1721,9.0,15.0
2014,1,11,749.0,-11.0,1034.0,-14.0,OO,N606SK,4606,SEA,JAC,88.0,621,7.0,49.0
2014,5,17,37.0,117.0,627.0,97.0,UA,N24202,1129,SEA,IAH,212.0,1874,0.0,37.0
2014,6,8,1051.0,11.0,1912.0,2.0,B6,N556JB,598,SEA,BOS,299.0,2496,10.0,51.0
2014,1,4,635.0,-5.0,859.0,-16.0,AS,N607AS,556,SEA,PSP,127.0,987,6.0,35.0
2014,8,7,46.0,106.0,759.0,104.0,F9,N209FR,1124,SEA,CLE,229.0,2021,0.0,46.0
2014,10,31,1305.0,-10.0,1559.0,-13.0,AS,N526AS,726,SEA,SLC,97.0,689,13.0,5.0
2014,1,8,1215.0,40.0,1415.0,60.0,VX,N525VA,817,PDX,SFO,92.0,550,12.0,15.0
2014,12,23,1136.0,-4.0,1652.0,2.0,DL,N822DN,588,SEA,MSP,178.0,1399,11.0,36.0
2014,10,30,1222.0,37.0,1429.0,36.0,AS,N794AS,306,SEA,SFO,104.0,679,12.0,22.0
2014,6,4,1336.0,1.0,1611.0,-4.0,UA,N68811,1192,SEA,ANC,193.0,1448,13.0,36.0
2014,10,26,1305.0,-5.0,1803.0,-19.0,DL,N374NW,548,PDX,MSP,165.0,1426,13.0,5.0
2014,7,7,900.0,5.0,1624.0,-14.0,DL,N371DA,902,PDX,ATL,246.0,2172,9.0,0.0
2014,1,28,1532.0,-3.0,2045.0,-25.0,AA,N591AA,157,PDX,DFW,169.0,1616,15.0,32.0
2014,1,29,1403.0,103.0,1620.0,105.0,AS,N756AS,312,SEA,SFO,113.0,679,14.0,3.0
2014,2,8,704.0,4.0,1010.0,-15.0,F9,N203FR,796,PDX,DEN,107.0,991,7.0,4.0
2014,6,18,1420.0,35.0,1558.0,28.0,WN,N553WN,2161,PDX,SJC,85.0,569,14.0,20.0
2014,6,23,659.0,-1.0,920.0,0.0,AS,N302AS,608,SEA,LAS,115.0,867,6.0,59.0
2014,7,6,1100.0,-5.0,1640.0,-10.0,WN,N799SW,289,SEA,STL,199.0,1709,11.0,0.0
2014,7,9,1627.0,17.0,1827.0,12.0,WN,N603SW,186,SEA,OAK,105.0,671,16.0,27.0
2014,11,21,1216.0,36.0,1345.0,25.0,WN,N778SW,2342,PDX,SJC,80.0,569,12.0,16.0
2014,2,19,845.0,0.0,1641.0,-8.0,AS,N413AS,32,SEA,PHL,267.0,2378,8.0,45.0
2014,4,11,748.0,-2.0,933.0,13.0,AS,N768AS,61,SEA,JNU,143.0,909,7.0,48.0
2014,12,31,548.0,-2.0,1351.0,-13.0,UA,N461UA,665,PDX,EWR,287.0,2434,5.0,48.0
2014,4,3,1111.0,-4.0,1714.0,14.0,AA,N3GTAA,1311,SEA,DFW,226.0,1660,11.0,11.0
2014,6,26,1304.0,-1.0,2110.0,0.0,WN,N8622A,2466,SEA,BWI,281.0,2335,13.0,4.0
2014,11,20,1750.0,-10.0,2005.0,-18.0,OO,N821SK,4546,SEA,LAS,113.0,867,17.0,50.0
2014,10,6,1957.0,-3.0,2206.0,-5.0,OO,N223AG,3464,PDX,ONT,112.0,838,19.0,57.0
2014,8,10,2234.0,2.0,441.0,-4.0,UA,N35271,1129,SEA,IAH,228.0,1874,22.0,34.0
2014,8,24,1947.0,-8.0,2207.0,11.0,OO,N227AG,3490,SEA,FAT,95.0,748,19.0,47.0
2014,8,9,658.0,8.0,1242.0,-3.0,WN,N725SW,2966,PDX,AUS,210.0,1715,6.0,58.0
2014,12,7,955.0,55.0,1206.0,61.0,VX,N640VA,753,SEA,SFO,107.0,679,9.0,55.0
2014,12,25,1233.0,-6.0,1823.0,-10.0,UA,N418UA,464,PDX,ORD,204.0,1739,12.0,33.0
2014,5,29,840.0,0.0,1735.0,12.0,AS,N569AS,38,SEA,FLL,340.0,2717,8.0,40.0
2014,3,30,607.0,-3.0,843.0,-12.0,AS,N590AS,476,SEA,SAN,135.0,1050,6.0,7.0
2014,11,20,1618.0,18.0,1714.0,16.0,AS,N612AS,696,SEA,GEG,41.0,224,16.0,18.0
2014,11,24,1651.0,1.0,1917.0,-8.0,AS,N609AS,514,SEA,SNA,129.0,978,16.0,51.0
2014,6,21,1437.0,17.0,2015.0,5.0,AA,N4YAAA,225,PDX,DFW,192.0,1616,14.0,37.0
2014,6,3,1546.0,-9.0,1743.0,-13.0,AS,N548AS,322,SEA,SJC,101.0,697,15.0,46.0
2014,4,4,1419.0,4.0,1554.0,-6.0,WN,N744SW,414,PDX,OAK,78.0,543,14.0,19.0
2014,4,11,1424.0,-6.0,1518.0,-3.0,OO,N582SW,5423,PDX,SEA,33.0,129,14.0,24.0
2014,3,2,654.0,-1.0,1246.0,8.0,AS,N596AS,668,SEA,DFW,205.0,1660,6.0,54.0
2014,10,6,1108.0,8.0,1925.0,7.0,DL,N713TW,173,SEA,JFK,289.0,2422,11.0,8.0
2014,5,15,1229.0,54.0,1826.0,51.0,AA,N3FVAA,1628,SEA,ORD,205.0,1721,12.0,29.0
2014,5,28,815.0,0.0,1640.0,18.0,US,N665AW,669,PDX,PHL,298.0,2406,8.0,15.0
2014,6,18,755.0,5.0,850.0,3.0,AS,N778AS,65,SEA,KTN,98.0,680,7.0,55.0
2014,9,3,1347.0,-3.0,1643.0,9.0,AS,N613AS,123,SEA,FAI,222.0,1533,13.0,47.0
2014,6,20,1516.0,1.0,1738.0,-3.0,AS,N613AS,101,SEA,ANC,185.0,1448,15.0,16.0
2014,7,8,2021.0,-4.0,2339.0,-20.0,AS,N523AS,680,SEA,DEN,120.0,1024,20.0,21.0
2014,1,5,1210.0,0.0,1349.0,-6.0,WN,N615SW,3252,PDX,SJC,87.0,569,12.0,10.0
2014,9,28,1701.0,1.0,1854.0,-11.0,VX,N845VA,755,SEA,SFO,96.0,679,17.0,1.0
2014,12,22,1233.0,-2.0,1831.0,-3.0,AS,N423AS,22,SEA,ORD,200.0,1721,12.0,33.0
2014,11,14,1756.0,3.0,2111.0,-15.0,UA,N436UA,742,SEA,DEN,120.0,1024,17.0,56.0
2014,10,24,622.0,-3.0,835.0,-2.0,OO,N227AG,3460,PDX,ONT,119.0,838,6.0,22.0
2014,12,20,1940.0,5.0,2316.0,11.0,AS,N788AS,640,PDX,PHX,128.0,1009,19.0,40.0
