cust_id,state,area_code,bill_date,bill_type,invoice_id,invoice_amount,invoice_init_date,invoice_final_date,invoice_settled_date,disputed,days_to_settle,days_late
1080-NDGAE,State of OK,391,28-09-2012,Paper,3392014041,56.54,01-03-2012,31-03-2012,24-03-2012,No,23,0
4640-FGEJI,Montana,406,04-04-2013,Paper,9191319419,58.59,25-12-2012,24-01-2013,23-01-2013,No,29,0
4651-PMEXQ,Montana,406,04-07-2012,Electronic,449356610,77.46,04-01-2013,03-02-2013,24-01-2013,No,20,0
7372-CESLR,State of KS,897,11-01-2013,Paper,3298709830,21.24,10-04-2012,10-05-2012,04-05-2012,No,24,0
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,617172736,77.79,03-04-2013,03-05-2013,03-05-2013,Yes,30,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,3961690887,46.28,15-01-2012,14-02-2012,13-02-2012,No,29,0
9883-SDWFS,State of KS,897,08-07-2013,Electronic,3271911081,49.68,26-08-2013,25-09-2013,15-10-2013,Yes,50,20
7695-NKUXM,Los Angeles,818,21-11-2012,Paper,8718899384,38.12,20-11-2012,20-12-2012,12-12-2012,Yes,22,0
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,3898799509,45.8,03-07-2012,02-08-2012,07-08-2012,No,35,5
1168-BEASA,State of KS,897,06-11-2013,Paper,6375941605,52.41,16-08-2013,15-09-2013,11-09-2013,No,26,0
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,4800494014,10.94,29-11-2012,29-12-2012,21-12-2012,No,22,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,8444345875,41.71,27-02-2012,28-03-2012,11-03-2012,No,13,0
3271-YDPUJ,State of KS,897,02-04-2013,Paper,9901724277,53.67,29-05-2012,28-06-2012,22-06-2012,Yes,24,0
3448-OWJOT,Montana,406,15-09-2012,Electronic,5411405629,73.99,30-09-2013,30-10-2013,27-10-2013,Yes,27,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,7152757733,39.39,16-11-2012,16-12-2012,03-01-2013,Yes,48,18
9174-IYKOC,State of OK,391,27-11-2012,Electronic,4125716174,56.27,26-01-2013,25-02-2013,18-02-2013,No,23,0
5529-TBPGK,State of OK,391,09-08-2013,Paper,3336714183,53.36,17-03-2012,16-04-2012,15-04-2012,No,29,0
2621-XCLEH,Montana,406,24-09-2012,Electronic,2571390571,90.62,24-06-2013,24-07-2013,29-07-2013,No,35,5
3568-JJMFW,Los Angeles,818,09-01-2012,Electronic,2017481337,67.5,05-09-2013,05-10-2013,26-09-2013,Yes,21,0
6048-QPZCF,Montana,406,13-07-2012,Paper,870792057,73.92,19-03-2012,18-04-2012,24-03-2012,No,5,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,6428663736,74.47,29-08-2012,28-09-2012,10-10-2012,Yes,42,12
3271-HYHDN,Los Angeles,818,28-04-2013,Electronic,4783562096,32.87,20-08-2013,19-09-2013,22-08-2013,No,2,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,7845388340,39.25,24-04-2013,24-05-2013,28-05-2013,No,34,4
1080-NDGAE,State of OK,391,28-09-2012,Electronic,1556974311,107.94,20-02-2013,22-03-2013,21-03-2013,Yes,29,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,2212611817,32.97,09-03-2013,08-04-2013,16-04-2013,No,38,8
9212-BTDMX,State of OK,391,22-04-2012,Electronic,8682159283,45,19-10-2012,18-11-2012,31-10-2012,No,12,0
6004-KITZM,Los Angeles,818,01-09-2013,Paper,3470607785,38.6,13-04-2013,13-05-2013,01-05-2013,No,18,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,1436424010,25.19,24-11-2013,24-12-2013,08-01-2014,No,45,15
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,2335256143,61.2,16-04-2012,16-05-2012,16-05-2012,No,30,0
7600-OISKG,Montana,406,19-07-2013,Paper,8131192839,60.95,16-09-2012,16-10-2012,25-10-2012,Yes,39,9
0709-LZRJV,State of OK,391,20-06-2013,Paper,7706707710,68.16,14-03-2013,13-04-2013,08-04-2013,No,25,0
7050-KQLDO,Atlanta,770,29-09-2012,Electronic,1752423656,88.99,20-09-2013,20-10-2013,24-10-2013,Yes,34,4
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,57781566,71.49,24-06-2012,24-07-2012,07-08-2012,No,44,14
9883-SDWFS,State of KS,897,08-07-2013,Paper,7793237120,11.44,08-11-2012,08-12-2012,01-01-2013,Yes,54,24
9725-EZTEJ,Montana,406,17-03-2012,Electronic,4584232854,84.38,13-10-2013,12-11-2013,02-11-2013,Yes,20,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,189882917,51.44,03-09-2012,03-10-2012,17-10-2012,No,44,14
3271-YDPUJ,State of KS,897,02-04-2013,Paper,8466153246,35.3,03-06-2012,03-07-2012,03-07-2012,No,30,0
8820-BLYDZ,State of OK,391,19-03-2013,Paper,3516217989,64.95,03-09-2012,03-10-2012,16-09-2012,No,13,0
5529-TBPGK,State of OK,391,09-08-2013,Paper,881665013,37.97,25-12-2012,24-01-2013,11-02-2013,Yes,48,18
7372-CESLR,State of KS,897,11-01-2013,Paper,6843062937,47.45,16-02-2012,17-03-2012,17-03-2012,No,30,0
6160-HCSFI,State of OK,391,10-01-2013,Electronic,8793921356,82.91,17-08-2013,16-09-2013,28-08-2013,No,11,0
2447-JCFGW,Atlanta,770,31-07-2012,Electronic,7697000588,54.3,18-11-2013,18-12-2013,04-12-2013,No,16,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,6810105370,92.82,11-01-2013,10-02-2013,31-01-2013,No,20,0
9758-AIEIK,Montana,406,23-04-2012,Electronic,1720532549,49.46,20-06-2013,20-07-2013,12-07-2013,No,22,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,8551131035,86.87,19-11-2012,19-12-2012,08-12-2012,No,19,0
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,374625254,37.82,03-04-2013,03-05-2013,25-04-2013,No,22,0
8820-BLYDZ,State of OK,391,19-03-2013,Paper,4222838361,74.18,11-09-2012,11-10-2012,15-09-2012,No,4,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,4729784336,49.08,22-06-2012,22-07-2012,11-07-2012,No,19,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,8077742155,55.5,31-07-2012,30-08-2012,13-09-2012,Yes,44,14
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,5949242829,44.87,06-11-2013,06-12-2013,11-12-2013,Yes,35,5
5148-SYKLB,Los Angeles,818,28-08-2013,Paper,121797094,89.15,28-09-2012,28-10-2012,30-10-2012,No,32,2
6048-QPZCF,Montana,406,13-07-2012,Paper,882058462,86.44,08-02-2012,09-03-2012,01-03-2012,Yes,22,0
6160-HCSFI,State of OK,391,10-01-2013,Paper,4949816221,85.64,06-01-2013,05-02-2013,01-02-2013,No,26,0
4092-ZAVRG,Montana,406,19-05-2012,Electronic,4926391244,62.96,20-05-2012,19-06-2012,22-05-2012,No,2,0
7758-WKLVM,Atlanta,770,06-02-2012,Electronic,5510823569,30.06,11-04-2012,11-05-2012,17-05-2012,No,36,6
7329-TWKLF,State of OK,391,20-11-2013,Paper,1681500044,63.67,10-06-2013,10-07-2013,03-07-2013,No,23,0
8690-EEBEO,State of KS,897,05-12-2012,Paper,5972339733,59.4,19-08-2012,18-09-2012,23-09-2012,No,35,5
7209-MDWKR,State of OK,391,09-10-2013,Paper,4365495636,75.44,31-03-2013,30-04-2013,28-04-2013,No,28,0
5573-KSOIA,Montana,406,30-09-2013,Paper,1250631704,57.12,31-03-2013,30-04-2013,02-05-2013,No,32,2
9174-IYKOC,State of OK,391,27-11-2012,Paper,762698565,74.7,12-05-2012,11-06-2012,04-06-2012,No,23,0
4092-ZAVRG,Montana,406,19-05-2012,Electronic,5404048854,73.08,07-08-2013,06-09-2013,08-08-2013,No,1,0
0465-DTULQ,Atlanta,770,04-03-2013,Paper,902573987,68.35,01-03-2013,31-03-2013,31-03-2013,No,30,0
5529-TBPGK,State of OK,391,09-08-2013,Paper,588467684,46.63,12-03-2013,11-04-2013,11-04-2013,No,30,0
9771-QTLGZ,Montana,406,10-12-2012,Paper,3817082781,29.85,25-07-2012,24-08-2012,15-08-2012,Yes,21,0
3448-OWJOT,Montana,406,15-09-2012,Electronic,3806835104,59.83,11-12-2012,10-01-2013,14-01-2013,Yes,34,4
3448-OWJOT,Montana,406,15-09-2012,Electronic,8394111674,78.88,10-07-2013,09-08-2013,31-07-2013,Yes,21,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,9868438489,84.68,14-11-2012,14-12-2012,15-12-2012,No,31,1
7209-MDWKR,State of OK,391,09-10-2013,Paper,3557541459,51.86,19-08-2013,18-09-2013,19-09-2013,No,31,1
1604-LIFKX,Los Angeles,818,16-03-2013,Paper,8780390122,87.95,17-08-2012,16-09-2012,27-09-2012,No,41,11
5284-DJOZO,Montana,406,11-09-2012,Electronic,750477087,94.88,24-10-2012,23-11-2012,26-10-2012,No,2,0
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,2924562161,98.73,17-12-2012,16-01-2013,03-01-2013,No,17,0
9117-LYRCE,Montana,406,05-07-2013,Paper,9199249934,42.62,21-08-2012,20-09-2012,14-10-2012,Yes,54,24
9758-AIEIK,Montana,406,23-04-2012,Electronic,816501620,33.82,20-08-2012,19-09-2012,07-09-2012,No,18,0
9212-BTDMX,State of OK,391,22-04-2012,Electronic,4454426709,66.23,12-10-2013,11-11-2013,21-10-2013,No,9,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,3913519192,46.4,30-09-2012,30-10-2012,14-11-2012,No,45,15
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,2428102854,83.74,02-04-2012,02-05-2012,02-05-2012,Yes,30,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,4788766053,39.69,30-09-2012,30-10-2012,31-10-2012,No,31,1
2687-XWAMA,Atlanta,770,03-04-2013,Paper,6310497928,59.73,30-04-2012,30-05-2012,14-05-2012,No,14,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,385813290,73.9,07-05-2012,06-06-2012,08-05-2012,No,1,0
7600-OISKG,Montana,406,19-07-2013,Paper,706375400,54.99,12-05-2013,11-06-2013,15-06-2013,Yes,34,4
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,7096221227,66.59,02-09-2013,02-10-2013,03-10-2013,No,31,1
9758-AIEIK,Montana,406,23-04-2012,Electronic,8161191244,109.79,13-07-2013,12-08-2013,16-08-2013,Yes,34,4
1447-YZKCL,Montana,406,10-08-2012,Paper,3775864259,62.66,01-08-2012,31-08-2012,13-09-2012,No,43,13
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,2567314578,81.26,14-04-2013,14-05-2013,07-05-2013,No,23,0
0187-ERLSR,State of OK,391,31-07-2013,Paper,4063317759,65.26,22-09-2012,22-10-2012,11-10-2012,Yes,19,0
6833-ETVHD,Montana,406,30-04-2012,Electronic,3319185490,77.76,10-05-2012,09-06-2012,30-05-2012,No,20,0
7938-EVASK,Montana,406,15-12-2012,Electronic,7085238926,63.32,13-08-2013,12-09-2013,11-09-2013,No,29,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,490252754,36.29,08-05-2013,07-06-2013,14-06-2013,No,37,7
5920-DPXLN,State of OK,391,11-11-2012,Paper,7022807641,61.17,03-03-2012,02-04-2012,29-03-2012,No,26,0
2687-XWAMA,Atlanta,770,03-04-2013,Paper,7893242563,37.66,17-03-2013,16-04-2013,29-03-2013,No,12,0
3831-FXWYK,Atlanta,770,08-03-2013,Electronic,5959305622,78.37,18-11-2013,18-12-2013,15-12-2013,No,27,0
7654-DOLHO,State of KS,897,04-04-2012,Paper,6712873885,33.75,16-03-2012,15-04-2012,15-04-2012,No,30,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,9368067229,45.17,27-10-2013,26-11-2013,07-11-2013,No,11,0
8690-EEBEO,State of KS,897,05-12-2012,Paper,6612984395,64.1,22-03-2012,21-04-2012,26-04-2012,No,35,5
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,3824960117,35.48,27-09-2012,27-10-2012,09-11-2012,No,43,13
9323-NDIOV,Atlanta,770,09-07-2012,Electronic,2131645470,61.06,09-08-2013,08-09-2013,05-09-2013,No,27,0
9883-SDWFS,State of KS,897,08-07-2013,Paper,7005945991,32.75,23-04-2013,23-05-2013,26-05-2013,No,33,3
9174-IYKOC,State of OK,391,27-11-2012,Electronic,1697562316,73.09,06-01-2013,05-02-2013,19-01-2013,No,13,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,6023663421,61.97,09-04-2012,09-05-2012,25-05-2012,Yes,46,16
6004-KITZM,Los Angeles,818,01-09-2013,Paper,5606369890,70.9,23-02-2013,25-03-2013,15-03-2013,No,20,0
4092-ZAVRG,Montana,406,19-05-2012,Electronic,607578995,60.14,28-09-2012,28-10-2012,04-10-2012,No,6,0
9286-VLKMI,State of KS,897,13-02-2013,Paper,6630363984,53.68,18-10-2012,17-11-2012,28-10-2012,No,10,0
2824-HJQPP,Los Angeles,818,04-09-2013,Paper,9313451295,48.11,04-03-2012,03-04-2012,25-03-2012,No,21,0
6160-HCSFI,State of OK,391,10-01-2013,Electronic,4988241929,68.64,03-10-2013,02-11-2013,17-10-2013,No,14,0
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,9614769756,60.73,14-08-2013,13-09-2013,20-09-2013,Yes,37,7
6160-HCSFI,State of OK,391,10-01-2013,Paper,2603539730,83.21,25-02-2012,26-03-2012,19-03-2012,No,23,0
8364-UWVLM,Los Angeles,818,10-11-2012,Electronic,7485620358,50.7,27-11-2012,27-12-2012,21-12-2012,No,24,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,2637006256,46.32,24-10-2012,23-11-2012,07-11-2012,No,14,0
1604-LIFKX,Los Angeles,818,16-03-2013,Paper,5928070131,97.6,03-01-2012,02-02-2012,25-02-2012,No,53,23
7260-ZHAKS,Atlanta,770,17-06-2012,Electronic,7935547980,66.27,08-12-2012,07-01-2013,30-12-2012,No,22,0
2125-HJDLA,State of OK,391,22-05-2012,Electronic,9012800022,33.42,22-07-2013,21-08-2013,29-08-2013,Yes,38,8
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,7423547921,60.47,15-12-2012,14-01-2013,19-01-2013,No,35,5
0465-DTULQ,Atlanta,770,04-03-2013,Paper,514496777,32.86,14-09-2012,14-10-2012,17-10-2012,No,33,3
9212-BTDMX,State of OK,391,22-04-2012,Electronic,2253964269,47.21,09-10-2013,08-11-2013,11-11-2013,Yes,33,3
9014-WENVB,State of OK,391,03-08-2013,Paper,7237340902,68.48,03-02-2012,04-03-2012,05-03-2012,No,31,1
0706-NRGUP,Atlanta,770,09-04-2013,Paper,489697015,41.44,16-04-2012,16-05-2012,22-05-2012,No,36,6
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,7084470394,81.53,01-06-2013,01-07-2013,13-07-2013,Yes,42,12
7260-ZHAKS,Atlanta,770,17-06-2012,Electronic,4176062876,61.18,26-11-2012,26-12-2012,22-12-2012,No,26,0
8364-UWVLM,Los Angeles,818,10-11-2012,Electronic,773493683,65.36,15-09-2013,15-10-2013,21-10-2013,Yes,36,6
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,8390889307,67.92,23-09-2012,23-10-2012,06-11-2012,Yes,44,14
8102-ABPKQ,Los Angeles,818,29-08-2013,Paper,666874152,57.38,18-08-2012,17-09-2012,29-09-2012,Yes,42,12
4640-FGEJI,Montana,406,04-04-2013,Paper,6360019650,99.67,17-12-2012,16-01-2013,06-02-2013,Yes,51,21
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,4426647863,75.29,25-10-2012,24-11-2012,10-12-2012,Yes,46,16
2026-XLBER,Atlanta,770,12-11-2012,Paper,1678077270,60.93,24-04-2012,24-05-2012,12-05-2012,No,18,0
5196-TWQXF,State of OK,391,20-06-2012,Electronic,1613828298,49.75,12-08-2012,11-09-2012,28-08-2012,No,16,0
3271-YDPUJ,State of KS,897,02-04-2013,Paper,1539465403,28.22,16-02-2012,17-03-2012,14-03-2012,No,27,0
7050-KQLDO,Atlanta,770,29-09-2012,Paper,4891142927,47.99,10-08-2012,09-09-2012,10-09-2012,No,31,1
9928-IJYBQ,Atlanta,770,18-03-2012,Electronic,4992290949,38.61,25-07-2012,24-08-2012,26-08-2012,No,32,2
1168-BEASA,State of KS,897,06-11-2013,Paper,2969926155,82.63,11-06-2013,11-07-2013,03-07-2013,No,22,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,7541035636,81.15,23-07-2013,22-08-2013,13-08-2013,No,21,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,9551992852,74.28,23-05-2012,22-06-2012,18-07-2012,Yes,56,26
6048-QPZCF,Montana,406,13-07-2012,Electronic,9042158941,75.59,30-08-2012,29-09-2012,06-09-2012,No,7,0
0709-LZRJV,State of OK,391,20-06-2013,Paper,2806337298,62.85,19-02-2012,20-03-2012,25-03-2012,No,35,5
5592-UQXSS,Atlanta,770,31-12-2012,Electronic,2290647128,49.24,01-05-2013,31-05-2013,04-06-2013,Yes,34,4
6833-ETVHD,Montana,406,30-04-2012,Electronic,9262446048,66.68,02-09-2012,02-10-2012,12-09-2012,No,10,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,2464264785,34.22,21-11-2013,21-12-2013,01-01-2014,Yes,41,11
2824-HJQPP,Los Angeles,818,04-09-2013,Electronic,4871103320,59.07,18-10-2013,17-11-2013,27-10-2013,No,9,0
1604-LIFKX,Los Angeles,818,16-03-2013,Paper,5715617144,59.91,28-06-2012,28-07-2012,11-08-2012,No,44,14
8887-NCUZC,Los Angeles,818,22-01-2013,Paper,2017486994,57.63,17-07-2012,16-08-2012,07-09-2012,Yes,52,22
9149-MATVB,Atlanta,770,30-04-2013,Electronic,3693108174,37.88,13-09-2013,13-10-2013,25-09-2013,No,12,0
2026-XLBER,Atlanta,770,12-11-2012,Electronic,3398429374,68.98,01-09-2013,01-10-2013,12-09-2013,No,11,0
0709-LZRJV,State of OK,391,20-06-2013,Electronic,4444986261,81.77,21-07-2013,20-08-2013,29-08-2013,Yes,39,9
2447-JCFGW,Atlanta,770,31-07-2012,Electronic,3990073198,11.36,28-03-2013,27-04-2013,21-04-2013,No,24,0
2820-XGXSB,State of OK,391,26-01-2012,Electronic,9231909,65.88,03-07-2013,02-08-2013,08-07-2013,No,5,0
6160-HCSFI,State of OK,391,10-01-2013,Electronic,9367388295,43.95,24-04-2013,24-05-2013,20-05-2013,No,26,0
4460-ZXNDN,Atlanta,770,27-06-2013,Paper,4125771401,64.4,06-05-2012,05-06-2012,12-06-2012,No,37,7
9883-SDWFS,State of KS,897,08-07-2013,Paper,7217104959,20.99,10-04-2012,10-05-2012,20-05-2012,Yes,40,10
9460-VAZGD,State of KS,897,10-08-2013,Paper,7662622783,15,27-12-2012,26-01-2013,07-01-2013,No,11,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,578091983,36.09,13-12-2012,12-01-2013,30-01-2013,No,48,18
3676-CQAIF,State of KS,897,29-07-2013,Paper,5367243443,53.81,01-06-2012,01-07-2012,20-07-2012,Yes,49,19
5164-VMYWJ,Montana,406,27-11-2013,Paper,6393629835,71.33,03-01-2012,02-02-2012,30-01-2012,No,27,0
7260-ZHAKS,Atlanta,770,17-06-2012,Electronic,8945106531,67.49,14-07-2012,13-08-2012,29-07-2012,No,15,0
9286-VLKMI,State of KS,897,13-02-2013,Electronic,1826457023,72.93,09-11-2013,09-12-2013,24-11-2013,Yes,15,0
6708-DPYTF,State of OK,391,02-08-2012,Electronic,9982796720,79.61,18-10-2013,17-11-2013,01-12-2013,No,44,14
8942-ERSWK,State of KS,897,11-01-2013,Electronic,381841466,32.95,12-11-2013,12-12-2013,15-11-2013,No,3,0
6048-QPZCF,Montana,406,13-07-2012,Paper,7496830993,75.33,10-03-2012,09-04-2012,08-04-2012,Yes,29,0
7050-KQLDO,Atlanta,770,29-09-2012,Electronic,552732928,62.26,16-06-2013,16-07-2013,03-07-2013,No,17,0
8942-ERSWK,State of KS,897,11-01-2013,Paper,3110080050,13.06,18-09-2012,18-10-2012,30-09-2012,No,12,0
5920-DPXLN,State of OK,391,11-11-2012,Paper,873433318,82.2,05-05-2012,04-06-2012,24-05-2012,No,19,0
5592-UQXSS,Atlanta,770,31-12-2012,Paper,7218542419,46.64,15-10-2012,14-11-2012,08-11-2012,No,24,0
0706-NRGUP,Atlanta,770,09-04-2013,Paper,7009543833,23.38,03-08-2012,02-09-2012,03-09-2012,No,31,1
0187-ERLSR,State of OK,391,31-07-2013,Electronic,6279951505,65.57,25-11-2013,25-12-2013,12-12-2013,Yes,17,0
0187-ERLSR,State of OK,391,31-07-2013,Paper,9744145268,51.65,21-05-2012,20-06-2012,04-06-2012,No,14,0
5164-VMYWJ,Montana,406,27-11-2013,Paper,8336544833,45.49,10-08-2013,09-09-2013,01-09-2013,No,22,0
9117-LYRCE,Montana,406,05-07-2013,Paper,5004037531,48.73,27-05-2013,26-06-2013,05-07-2013,No,39,9
6177-VTITE,State of KS,897,26-10-2012,Electronic,540659475,39.33,05-02-2013,07-03-2013,06-03-2013,Yes,29,0
6831-FIODB,Atlanta,770,08-05-2013,Paper,4458878337,42.16,22-05-2012,21-06-2012,14-07-2012,Yes,53,23
7856-ODQFO,Atlanta,770,05-08-2012,Electronic,7152404667,56.6,13-01-2013,12-02-2013,09-02-2013,Yes,27,0
6391-GBFQJ,State of KS,897,25-11-2013,Paper,3624022887,10.23,11-09-2012,11-10-2012,27-09-2012,No,16,0
6833-ETVHD,Montana,406,30-04-2012,Electronic,57081728,86.65,04-11-2012,04-12-2012,29-11-2012,No,25,0
3569-VJWXS,State of OK,391,09-04-2013,Electronic,5137377854,50.63,07-05-2013,06-06-2013,21-05-2013,No,14,0
1447-YZKCL,Montana,406,10-08-2012,Paper,4050934350,71.41,23-06-2012,23-07-2012,23-07-2012,No,30,0
6627-ELFBK,Los Angeles,818,26-11-2012,Electronic,9448816022,82.93,16-02-2013,18-03-2013,04-03-2013,No,16,0
9181-HEKGV,Los Angeles,818,16-10-2013,Paper,9520565243,52.48,12-07-2013,11-08-2013,20-08-2013,No,39,9
2676-DZINU,State of OK,391,19-10-2012,Electronic,9769339571,68.67,24-06-2013,24-07-2013,03-07-2013,No,9,0
0688-XNJRO,State of KS,897,24-06-2012,Electronic,5633925313,34.75,12-04-2013,12-05-2013,04-06-2013,No,53,23
1447-YZKCL,Montana,406,10-08-2012,Electronic,5126179664,58.35,17-05-2013,16-06-2013,08-06-2013,No,22,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,7056862793,68.03,07-07-2013,06-08-2013,01-08-2013,No,25,0
0625-TNJFG,Atlanta,770,15-08-2013,Paper,4755000748,74.49,30-09-2012,30-10-2012,24-10-2012,No,24,0
6632-CGYHU,State of OK,391,08-01-2013,Paper,524611481,57.86,05-10-2012,04-11-2012,23-10-2012,No,18,0
3598-DNURW,State of OK,391,29-08-2012,Electronic,4905021101,91.34,15-11-2013,15-12-2013,23-11-2013,No,8,0
1080-NDGAE,State of OK,391,28-09-2012,Electronic,2925434206,76.07,11-10-2013,10-11-2013,23-10-2013,No,12,0
8389-TCXFQ,Montana,406,24-08-2012,Electronic,8365605418,65.16,06-06-2013,06-07-2013,14-06-2013,No,8,0
2423-QOKIO,State of OK,391,11-05-2013,Paper,1280597932,56.42,26-02-2012,27-03-2012,18-03-2012,No,21,0
4651-PMEXQ,Montana,406,04-07-2012,Paper,7871204146,83.09,14-02-2012,15-03-2012,13-03-2012,No,28,0
9322-YCTQO,Montana,406,06-04-2012,Electronic,3523951475,107.04,25-11-2013,25-12-2013,27-12-2013,No,32,2
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,6845689075,46.4,10-07-2013,09-08-2013,19-08-2013,No,40,10
0688-XNJRO,State of KS,897,24-06-2012,Paper,8528877072,64.19,12-01-2012,11-02-2012,24-02-2012,No,43,13
3569-VJWXS,State of OK,391,09-04-2013,Electronic,4469521566,43.79,26-04-2013,26-05-2013,12-05-2013,No,16,0
3271-HYHDN,Los Angeles,818,28-04-2013,Paper,9566049241,36.09,25-08-2012,24-09-2012,31-08-2012,No,6,0
9149-MATVB,Atlanta,770,30-04-2013,Paper,6937126139,52.74,06-07-2012,05-08-2012,05-08-2012,No,30,0
6077-FDQRK,Atlanta,770,11-09-2012,Electronic,2246279597,21.4,30-03-2013,29-04-2013,08-04-2013,No,9,0
9250-VHLWY,State of KS,897,03-06-2013,Paper,8389561226,53.67,24-03-2012,23-04-2012,17-04-2012,No,24,0
7372-CESLR,State of KS,897,11-01-2013,Paper,5215762025,47.75,10-01-2012,09-02-2012,03-02-2012,No,24,0
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,1853598981,61.86,12-09-2012,12-10-2012,31-10-2012,Yes,49,19
6048-QPZCF,Montana,406,13-07-2012,Electronic,5616666227,92.96,16-05-2013,15-06-2013,22-05-2013,No,6,0
0625-TNJFG,Atlanta,770,15-08-2013,Electronic,7203564937,92.48,21-11-2013,21-12-2013,12-12-2013,No,21,0
6048-QPZCF,Montana,406,13-07-2012,Electronic,498009655,76.34,24-08-2012,23-09-2012,19-09-2012,Yes,26,0
8820-BLYDZ,State of OK,391,19-03-2013,Electronic,703104577,73.49,31-03-2013,30-04-2013,02-04-2013,No,2,0
9250-VHLWY,State of KS,897,03-06-2013,Paper,6254234391,64.16,20-11-2012,20-12-2012,08-12-2012,No,18,0
0706-NRGUP,Atlanta,770,09-04-2013,Paper,9787421130,16.62,13-03-2012,12-04-2012,23-04-2012,No,41,11
0625-TNJFG,Atlanta,770,15-08-2013,Paper,9061983609,67.86,02-06-2013,02-07-2013,28-06-2013,No,26,0
5284-DJOZO,Montana,406,11-09-2012,Paper,704405155,67.34,28-04-2012,28-05-2012,15-05-2012,No,17,0
6077-FDQRK,Atlanta,770,11-09-2012,Electronic,7517563980,55.87,25-12-2012,24-01-2013,13-01-2013,No,19,0
5924-UOPGH,Los Angeles,818,06-06-2013,Paper,1402103956,63.76,28-11-2012,28-12-2012,24-12-2012,No,26,0
8976-AMJEO,Montana,406,03-03-2012,Electronic,4153488634,69.29,14-09-2013,14-10-2013,08-10-2013,No,24,0
6048-QPZCF,Montana,406,13-07-2012,Paper,7867299622,72.06,21-01-2012,20-02-2012,31-01-2012,No,10,0
0465-DTULQ,Atlanta,770,04-03-2013,Paper,7839294116,40.22,09-01-2012,08-02-2012,13-02-2012,No,35,5
2026-XLBER,Atlanta,770,12-11-2012,Electronic,4067113449,44.88,19-05-2013,18-06-2013,21-06-2013,Yes,33,3
0706-NRGUP,Atlanta,770,09-04-2013,Paper,3958060330,35.02,22-05-2012,21-06-2012,28-06-2012,No,37,7
2125-HJDLA,State of OK,391,22-05-2012,Electronic,8165388862,42.46,22-09-2013,22-10-2013,01-11-2013,No,40,10
0688-XNJRO,State of KS,897,24-06-2012,Electronic,1858692476,43.07,05-06-2013,05-07-2013,03-08-2013,Yes,59,29
5613-UHVMG,Los Angeles,818,31-05-2012,Paper,6659854030,75.04,04-02-2012,05-03-2012,07-03-2012,No,32,2
8690-EEBEO,State of KS,897,05-12-2012,Paper,6219456346,71.26,16-05-2012,15-06-2012,07-07-2012,No,52,22
9250-VHLWY,State of KS,897,03-06-2013,Paper,4977937495,51.81,16-06-2012,16-07-2012,15-07-2012,No,29,0
7228-LEPPM,Atlanta,770,30-04-2012,Electronic,9339508583,69.9,01-09-2012,01-10-2012,06-10-2012,No,35,5
